t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,dataset,subject,condition,eyes,recording,filename,band
9.02,0.19377013804196566,4.716944523787756,0.00423567603783856,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
10.524,0.22494764289175884,3.8171676626639144,0.0028974639974431032,True,False,True,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
12.028,0.224860486741945,5.459714412760838,0.0051941243435664535,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
13.532,0.15962392487768562,6.85886545925018,0.007169522653477292,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
15.036,0.11029175361950812,10.262756887125134,0.002457941361239472,True,False,True,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
16.54,0.10487867059230457,11.77892632658252,0.002354136156875739,True,False,True,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
18.044,0.1293740194783253,7.67704879066326,0.0037468732073056275,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
19.548,0.14374714887415105,6.958906693964636,0.005163563076176085,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
21.052,0.13351284428328203,8.506436843116784,0.005379670166518814,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
22.556,0.1787680059509449,6.802879733527207,0.004726249109082989,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
24.06,0.1813192461032153,5.2127569305761865,0.004309118248761333,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
25.564,0.13046464107449976,6.660192324361975,0.003220146926905547,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
27.068,0.10865153497886931,8.911614298168468,0.0016038540636346328,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
28.572,0.11067178426855392,7.50140000014206,0.0018948689319111622,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
30.076,0.1441687717271539,5.558152280116743,0.002745989809415093,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
31.58,0.16447387190574025,4.9135306454577865,0.0012050475186588827,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
33.084,0.16875298665494506,4.732389328273352,0.002011144555076881,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
34.588,0.18613979198002403,4.782076378923477,0.0026211574348423278,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
36.092,0.1760056687074106,5.330482127094862,0.002533525484604887,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
37.596,0.13802287256531084,7.364590727896128,0.0032273308223142033,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
39.1,0.15495040175853697,7.580337363413452,0.004149224651471806,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
40.604,0.17620550211960256,5.799834020265685,0.002211238135582796,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
42.108,0.1522890033407348,5.348134648607446,0.0032115348269373357,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
43.612,0.14623100145161697,7.900418895686591,0.003776810404758865,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
45.116,0.15535304207214712,6.686662092044944,0.002683290308892279,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
46.62,0.1477269119647181,6.42965306994406,0.005691849233024953,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
48.124,0.14355369360420628,8.613429680424757,0.007736104215808561,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
49.628,0.12512498868227026,9.69274977377912,0.005227420905079659,True,False,False,0.3333333333333333,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
51.132,0.0934863919871958,9.179033380405574,0.002397704929033018,True,False,True,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
52.636,0.09474374807006564,8.37228211819296,0.0029639359378975574,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
54.14,0.11853183210597061,6.120193390602047,0.0030427172558853016,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
55.644,0.13706821811416603,6.224126606099504,0.0013088770434965483,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
57.148,0.12334686432636298,6.94829217763478,0.0019701769430576633,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
58.652,0.11066465378679619,8.134403224103236,0.0023564557360304383,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
60.156,0.12348384353526945,6.775653290399417,0.0018452807190914968,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
61.66,0.12881001173103823,6.15488599760084,0.002354887846896566,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
63.164,0.12660819730597386,6.482562383705004,0.0031856192672532597,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
64.668,0.11413570839903252,4.994776754425666,0.003174276889379184,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
66.172,0.10001654305408746,4.8114615396563964,0.0028476659592286905,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
67.676,0.13407330695403535,5.613671409944788,0.003915958728498947,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
69.18,0.17195844274574085,5.264126837549701,0.0021045326509455263,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
70.684,0.13445917950693936,7.460256338233695,0.0032106205151558706,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
72.188,0.08734515125940974,8.968209879641302,0.0018115309381391098,True,False,True,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
73.692,0.1565893473929793,7.046743083594695,0.0087167419865825,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
75.196,0.2499224588363435,4.048238169394386,0.004864585220357358,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
76.7,0.2275403049707654,6.00852933528123,0.006866707273014938,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
78.204,0.19478797023992026,7.693136526285336,0.0063940458417659374,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
79.708,0.16979673200741174,6.87379407743391,0.005643612377683048,True,True,False,0.6666666666666666,0,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
81.212,0.1449115700331561,6.557723794565265,0.0023656671685004234,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
82.716,0.1273401325005701,7.437665224897547,0.0029143767842330923,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
84.22,0.11264632382233163,7.14072937055482,0.0021595803128522575,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
85.724,0.12728693060461949,6.276313851431916,0.002598662477282664,True,True,True,1.0,1,FarnesKetamine,210,ketamine,closed,7,210_20161207_0007eyesCloed_afterICA.set,alpha
1.5,0.09203857632991727,5.361111906330684,0.0026997233260718616,True,False,True,0.6666666666666666,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
3.004,0.08828844417944177,8.381807694667827,0.0020477067827204824,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
4.508,0.08597507129812072,9.386423280630455,0.0016369017691862575,True,False,True,0.6666666666666666,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
6.012,0.0760733753999211,8.464458942835513,0.0010959035684191586,False,True,False,0.3333333333333333,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
7.516,0.07658090727906262,7.542604463095115,0.001218900129015204,False,True,False,0.3333333333333333,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
9.02,0.08943968335109154,7.903099543112448,0.002244564107058297,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
10.524,0.09161875965833673,7.609441692522349,0.0021378163918383607,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
12.028,0.09703100285058579,6.897146327186348,0.0013401420835315297,True,True,False,0.6666666666666666,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
13.532,0.08944061718280834,6.82540740488401,0.0014625587395073597,True,True,False,0.6666666666666666,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
15.036,0.100807656990387,8.769241862866426,0.001896334253815799,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
16.54,0.10868060773483307,9.164468766756857,0.0021613172817037114,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
18.044,0.09262372334690823,7.274309437368605,0.002312101780500823,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
19.548,0.09172221469917356,7.4271999658428625,0.0018540089277258762,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
21.052,0.09590280833287423,6.854914868441954,0.0019492118807265166,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
22.556,0.09520546646802783,6.800935075372379,0.0019321414486494972,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
24.06,0.09689057341831495,7.762547490842606,0.0022523094686194454,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
25.564,0.08888826854850736,7.983555212955258,0.0023318984158606122,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
27.068,0.08536493445199603,8.756675370614467,0.001931769476632985,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
28.572,0.09249939794944993,9.361612522189706,0.002347301453203061,True,False,True,0.6666666666666666,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
30.076,0.08325869634113613,7.6680843612143414,0.0026054750825554424,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
31.58,0.08324234361382543,6.6275745763634895,0.0020935342009553875,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
33.084,0.09667293722309482,6.786963606670184,0.0022529592105798475,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
34.588,0.08781613152564796,8.626337082985673,0.0026086465107657314,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
36.092,0.07312161929442057,8.222274705493563,0.0017937031137847453,False,True,True,0.6666666666666666,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
37.596,0.07727900519684022,8.15133587975863,0.001490435394954004,False,True,False,0.3333333333333333,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
39.1,0.08549043934519049,8.761041230763562,0.001502176428308152,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
40.604,0.08807040855339195,8.994712511233386,0.002000471307254878,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
42.108,0.07968915144851241,8.626405616260374,0.0016737784265670977,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
43.612,0.08252427191251627,8.792345427366293,0.0015605104960288655,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
45.116,0.10438941352221988,9.317862340613987,0.0024364031128964255,True,False,True,0.6666666666666666,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
46.62,0.10926342362319322,9.010664809516559,0.0028055117788318286,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
48.124,0.08701516921677499,8.555046723263478,0.0023901897828710553,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
49.628,0.08083675466075474,8.641731602661118,0.0017197971056174233,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
51.132,0.08093680344496715,8.922114642363466,0.0014148980894858646,True,True,False,0.6666666666666666,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
52.636,0.08572490178486433,7.929209909270778,0.001224973800149838,True,True,False,0.6666666666666666,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
54.14,0.09315552346434239,6.273582260688393,0.0016030364474961176,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
55.644,0.0887466815680375,8.748330619731712,0.002060794323576519,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
57.148,0.10078262288649241,8.878405180157406,0.003338724690118068,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
58.652,0.10411877055480592,8.102660830125727,0.003179666297629859,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
60.156,0.0828057075922104,9.112767035075398,0.0017304571893896497,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
61.66,0.08259247891753185,7.9566420474874615,0.0019611471146880003,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
63.164,0.08949484381137483,6.2149139553861135,0.002159625662714757,True,False,True,0.6666666666666666,0,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
64.668,0.10937427160685255,7.7775762716916335,0.0024558294746524745,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
66.172,0.12074436312351595,7.6535244616094165,0.0019995797677721406,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
67.676,0.10119623514433693,7.74767158612785,0.001812348493317696,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
69.18,0.10069174118819349,7.262374753689043,0.0028715995594863555,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
70.684,0.09542551772770033,7.468698308931141,0.0032871572414408636,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
72.188,0.0924089694541506,7.068396569533013,0.001933723574878634,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
73.692,0.10951851288641551,7.588078706118648,0.002233745488651666,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
75.196,0.10429315101284511,8.169089756981265,0.002570789954785404,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
76.7,0.10214102056563783,7.59752950547065,0.0022496302384548686,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
78.204,0.09400198136120205,6.780682857674996,0.002271542219998529,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
79.708,0.08835843292856937,8.774578249683156,0.0020965345312215257,True,True,True,1.0,1,FarnesKetamine,219,awake,open,2,219_20161117_0002_eyespen_afterICA.set,alpha
