t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,dataset,subject,condition,filename,band,run,eyes
52.636,0.17203818574313728,59.81273527074096,0.003975579419203477,True,True,False,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
54.14,0.16215112800582052,59.86966170323872,0.002935308718594616,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
55.644,0.1376669162588477,59.77026928461362,0.0028393697748919566,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
57.148,0.16342218174264214,59.91174865150257,0.0032497789706964985,True,False,False,0.3333333333333333,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
58.652,0.21132224571251754,59.90644661200996,0.0026967478412608823,True,False,True,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
60.156,0.17502283325099677,59.932080937316044,0.0019160095564402192,True,False,True,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
61.66,0.1676758673287417,59.8314195567908,0.0019314738586696805,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
63.164,0.16094454656169546,59.86338952985132,0.001676580888233709,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
64.668,0.1726834134653568,59.91725027568404,0.003855905334553084,True,False,False,0.3333333333333333,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
66.172,0.15083906926482418,59.939504050035914,0.0042977419426055655,True,False,False,0.3333333333333333,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
67.676,0.14365396019607965,59.824786557988354,0.002981773651236079,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
69.18,0.14826035010998553,59.84024989832188,0.002664704589266702,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
70.684,0.1786811382920743,59.92498971429166,0.003088908789213169,True,False,False,0.3333333333333333,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
72.188,0.14241173090266868,59.86268599841884,0.002327051663850412,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
73.692,0.16831691470373292,59.93300544020866,0.0017476818510931704,True,False,True,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
75.196,0.1722825229451549,59.893189632157515,0.0022324626030670856,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
76.7,0.15333307002829744,59.8994349859694,0.003756561914703178,True,True,False,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
78.204,0.20055694144819003,59.92050269111712,0.004092384363821799,True,False,False,0.3333333333333333,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
79.708,0.15417864509673943,59.83417719065407,0.002251233683836475,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
81.212,0.13651656601790998,59.783796363440054,0.001311508711172563,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
82.716,0.15936641245971178,59.814209085607864,0.0021552494254520986,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
84.22,0.1449969907932324,59.820768689176816,0.0030020444916659538,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
85.724,0.17237498914762966,59.86431769479549,0.0030881749364865822,True,True,False,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
87.228,0.132913584066483,59.7768823772532,0.003383910492390778,True,True,False,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
88.732,0.1498209372414407,59.877883130916416,0.0035159813557895264,True,True,False,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
90.236,0.163797049431867,59.81030728317954,0.003104110260009564,True,True,False,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
91.74,0.15088490936985025,59.8121301846704,0.002870138493875556,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
93.244,0.13850370566392536,59.76693461785408,0.0028148894505538647,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
94.748,0.17155282047793208,59.911378287360904,0.0035913932005817487,True,False,False,0.3333333333333333,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
96.252,0.12777656552704883,59.75902464582367,0.004158204935011443,True,True,False,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
97.756,0.1502567318437992,59.825228092380144,0.0036825992679837207,True,True,False,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
99.26,0.1392181737860281,59.870475870311246,0.0032492892019178364,True,True,False,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
100.764,0.18518002337161235,59.934160527103934,0.004125284998310067,True,False,False,0.3333333333333333,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
102.268,0.14419023850963028,59.77702506030714,0.00311961980899326,True,True,False,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
103.772,0.15375965393154425,59.876864952192804,0.002112970077734087,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
105.276,0.14510454695886849,59.76511751744481,0.0019000325345916046,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
106.78,0.16385168218156054,59.88327909022365,0.0025040897435073474,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
108.284,0.1828432232379364,59.86998061939624,0.002805401261079984,True,True,True,1.0,1,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
109.788,0.13377843446681173,59.700820801997956,0.002749226017355611,True,False,True,0.6666666666666666,0,FarnesKetamine,271,ketamine,271_20170221_0007EyesClosed_afterICA.set,gamma,,closed
1.5,0.17281011076240105,59.844795795843375,0.0012494418681069134,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
3.004,0.14637965798399058,59.74165200694977,0.0004931677132967506,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
4.508,0.1392760936879678,59.7023255660304,0.0006546512569439151,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
6.012,0.15123074113536064,59.77057460812899,0.0009001835003209573,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
7.516,0.1444991750904788,59.72295385034215,0.0008265116803920133,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
9.02,0.1437269980416303,59.7367236649366,0.0004749512272539884,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
10.524,0.19539343083308822,59.866118651456034,0.0006990066968160048,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
12.028,0.1889967672328401,59.8023433157609,0.0006620104379109617,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
13.532,0.15575927622859098,59.803063064341515,0.0003478574170128364,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
15.036,0.16190467168881673,59.8170420780207,0.0005931480081214637,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
16.54,0.14435206606238932,59.7287378358298,0.000690061158665182,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
18.044,0.13946792869855817,59.7712243240108,0.0005519922825055823,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
19.548,0.13995662698960562,59.67341698678206,0.0006949541796668539,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
21.052,0.14745490112917514,59.69864539020157,0.0009264372470795358,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
22.556,0.17925437078198897,59.87885728342532,0.0009411094653234322,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
24.06,0.16520124211083068,59.81149279857126,0.0009519809080725342,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
25.564,0.13637184975841407,59.742175357272004,0.0009864540759532126,False,True,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
27.068,0.1576583914743413,59.82718108948027,0.0008489376067175866,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
28.572,0.1495509448693752,59.755428695954265,0.0006296429234422834,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
30.076,0.16269476386187126,59.846568032185694,0.0008393185931195551,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
31.58,0.16805840017351711,59.82598417299482,0.0008132922829939788,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
33.084,0.14798419158355688,59.74831691461509,0.0005705427814677265,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
34.588,0.1453434465108539,59.707117959680275,0.0006343397959368309,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
36.092,0.16471892962383558,59.73325992354485,0.0006380741143295257,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
37.596,0.15624767165644157,59.73087105941451,0.0005727405974306869,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
39.1,0.15711021771116718,59.772846269220686,0.0005938731189636,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
40.604,0.1366518870849509,59.71172111028823,0.0007122915214689838,False,True,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
42.108,0.1375867740551033,59.6918032456697,0.0008696862195540417,False,False,True,0.3333333333333333,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
43.612,0.15774027569904628,59.76837996717457,0.0010047624936173056,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
45.116,0.1559462491235981,59.74823739774342,0.0007611292194475015,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
46.62,0.13639615044395703,59.70583304001902,0.0006030467023437159,False,True,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
48.124,0.15067045833977574,59.69555410733245,0.0007466908576082291,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
49.628,0.12985047556398052,59.68890146002361,0.0009550413515823018,False,False,True,0.3333333333333333,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
51.132,0.14188104686187583,59.75635962887565,0.000865487774441813,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
52.636,0.15266455502551318,59.72281007205856,0.0005569103586986408,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
54.14,0.15537229528945345,59.741452498920566,0.0006620347080939122,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
55.644,0.15394431944125875,59.838204357611374,0.0008761855424726222,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
57.148,0.13379632489781212,59.68168914465961,0.0006459178896886473,False,False,True,0.3333333333333333,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
58.652,0.14566869589957948,59.77709799337385,0.0005229697000142878,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
60.156,0.16788482713774264,59.8037391419314,0.0005393149112069288,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
61.66,0.16426891497190835,59.80043013823145,0.0007728265328588218,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
63.164,0.16259782601068584,59.82536221285647,0.0007637163291233161,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
64.668,0.16054521770445254,59.754772135042295,0.000714382726473852,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
66.172,0.150796774296837,59.7383704150761,0.0007215470454309134,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
67.676,0.15649236168562983,59.6185887073638,0.0006096474177378251,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
69.18,0.14993686074254298,59.79870715970989,0.0009587658577913353,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
70.684,0.15520589075931152,59.7386394487356,0.0008550782703092147,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
72.188,0.1339538980890149,59.68682980213519,0.0006810820844829809,False,False,True,0.3333333333333333,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
73.692,0.15389766619085474,59.84684239080967,0.0011574762492392399,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
75.196,0.14787063917972879,59.7841594369153,0.0010814404229124964,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
76.7,0.143667929914466,59.64815827005703,0.0008042555922245563,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
78.204,0.15416075964691514,59.72029978679441,0.0005519072081929384,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
79.708,0.14295312256391587,59.66852199276453,0.000282487013600898,True,False,False,0.3333333333333333,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
81.212,0.14331649079410624,59.70528061530209,0.00043290162100609217,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
82.716,0.15223032084550767,59.727515711201384,0.0004170007417021669,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
84.22,0.1378269243468669,59.72761340170062,0.000450893072435849,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
85.724,0.14860124559620255,59.74373001482878,0.0011463185971682028,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
87.228,0.15699832672127934,59.82866759065518,0.0013506696331481282,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
88.732,0.1584220812855279,59.829862987570934,0.0008786366715786917,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
90.236,0.16579916430128372,59.75623519712138,0.0009107120051339802,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
91.74,0.16860664063116976,59.80842870455381,0.0008452311126051202,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
93.244,0.14313057917076685,59.765998797102284,0.0007712396092503034,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
94.748,0.14937028545296513,59.73674945591634,0.0006201620572580094,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
96.252,0.14736579227637356,59.71346391673558,0.0006746637588856314,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
97.756,0.14579269669606126,59.77547087807055,0.001245865318738491,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
99.26,0.15508011370770527,59.73281993881145,0.0013771468684724035,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
100.764,0.15253567602696752,59.73949457268415,0.0007424868883084278,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
102.268,0.15149837264353033,59.76386068949838,0.0003912557099332122,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
103.772,0.14699167374232744,59.68394250417848,0.0011335382861943244,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
105.276,0.15326426084498068,59.758338117552015,0.0013204629134981073,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
106.78,0.13997757664958546,59.75804024512322,0.0007575142846532302,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
108.284,0.13912080611369723,59.68458138034366,0.0008256093911415921,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
109.788,0.14367615022508698,59.71112641843857,0.0008006650755273877,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0002_eyesOpen_afterICA.set,gamma,,open
1.5,0.1750981014825533,59.858388048376945,0.0025941440287193347,True,False,False,0.3333333333333333,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
3.004,0.1601735683173004,59.717945302747616,0.0013497731057320816,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
4.508,0.16255038963805768,59.83056388458598,0.0008026518341514658,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
6.012,0.15094943090447194,59.75509401402751,0.0009489904247255204,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
7.516,0.1451930322881478,59.81380186574516,0.001903705752607552,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
9.02,0.14559371337986127,59.75794719598692,0.001882119705694762,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
10.524,0.13900081143528084,59.723757207052124,0.0012452977513353084,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
12.028,0.1494982281547111,59.75553810349109,0.0011513277259276174,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
13.532,0.17691487465242273,59.868091127374356,0.0018476467519376418,True,False,False,0.3333333333333333,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
15.036,0.1432568367632553,59.76833304095319,0.001664805724969248,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
16.54,0.15097991242915879,59.75020930214926,0.0011981859261978307,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
18.044,0.14677372669334676,59.76440798583799,0.0012136080850630674,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
19.548,0.1371408732312786,59.698842991729,0.0009163528666071331,False,True,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
21.052,0.1476760263077048,59.734620412975104,0.0006957319624069064,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
22.556,0.1378065864955986,59.633456824857355,0.00036942693108365615,True,False,False,0.3333333333333333,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
24.06,0.16947409858509394,59.779377395520996,0.001395349555006686,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
25.564,0.14390001087094073,59.75758325014021,0.0022695130114057664,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
27.068,0.15409612195817285,59.829325996057584,0.0016861185366681885,True,False,False,0.3333333333333333,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
28.572,0.1541412101035614,59.713411565541406,0.000883138939972503,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
30.076,0.14615866991772578,59.69740551162318,0.0013557892083812296,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
31.58,0.14220080805313257,59.71253303778453,0.0010224281491010628,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
33.084,0.15896066538806725,59.79688428855271,0.0007843207340294847,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
34.588,0.15477568670326447,59.72198644962325,0.0012479576608979259,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
36.092,0.14872808344709143,59.75153775287196,0.0011078495918609053,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
37.596,0.13015967509745727,59.72982649724916,0.0008366483629903693,False,True,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
39.1,0.15273199577836816,59.77904092444568,0.0006614008803704061,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
40.604,0.15431885470707987,59.75003552364612,0.0005763734655867255,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
42.108,0.16655708668019478,59.81312223482131,0.0009091369891846201,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
43.612,0.1950804138317848,59.83684086081231,0.0010424075865152391,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
45.116,0.13991902840204612,59.77719248332365,0.0007138634472138092,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
46.62,0.14574544801234462,59.714161327129226,0.0007900731372174111,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
48.124,0.18163992997210093,59.71871765104654,0.0008685718376554122,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
49.628,0.16054069261137105,59.77003017706829,0.0010012763771248402,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
51.132,0.17137847536013104,59.83513298942739,0.0011159520743848287,True,False,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
52.636,0.15821580093288937,59.76079629292698,0.001521508011577602,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
54.14,0.15480187850746624,59.820665953797494,0.002276332106749032,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
55.644,0.14638411800225473,59.78655335222983,0.0016003096037425155,True,True,False,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
57.148,0.13762356404364118,59.75772432838359,0.0005977762611928432,False,True,True,0.6666666666666666,0,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
58.652,0.14504075627585725,59.72872007961275,0.0010013292011610058,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
60.156,0.14423613768003682,59.70937926483399,0.0009555475470048884,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
61.66,0.15174575912077545,59.75588854642191,0.0006103470517889167,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
63.164,0.14859050276392163,59.69945236772208,0.0007342148682004469,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
64.668,0.14603377477254217,59.75851031742352,0.0011952900306461056,True,True,True,1.0,1,FarnesKetamine,282,awake,282_20161122_0003_eyesClosed_afterICA.set,gamma,,closed
