dataset,subject,condition,band,filename,run,source,metric,first,second,eyes,recording
Chennu,23,recovery,alpha,23-2010-anest 20100420 094.027.set,,phase_only,Pi,0.8045977011494252,0.7931034482758622,,
Chennu,23,recovery,alpha,23-2010-anest 20100420 094.027.set,,phase_only,R,0.21500911580730647,0.19964230835271946,,
Chennu,23,recovery,alpha,23-2010-anest 20100420 094.027.set,,phase_only,D_eff,5.33411568520563,5.518752044204183,,
Chennu,23,recovery,alpha,23-2010-anest 20100420 094.027.set,,phase_only,M_tau,0.0035654751939984725,0.0031832109271619485,,
Chennu,24,baseline,alpha,24-2010-anest 20100420 134.003.set,,phase_only,Pi,0.7701149425287357,0.8850574712643678,,
Chennu,24,baseline,alpha,24-2010-anest 20100420 134.003.set,,phase_only,R,0.20615199753530603,0.20465920536965287,,
Chennu,24,baseline,alpha,24-2010-anest 20100420 134.003.set,,phase_only,D_eff,6.345255462497277,6.075381659863584,,
Chennu,24,baseline,alpha,24-2010-anest 20100420 134.003.set,,phase_only,M_tau,0.004261556436747838,0.004231926792562,,
Chennu,24,mild,alpha,24-2010-anest 20100420 134.010.set,,phase_only,Pi,0.5977011494252873,0.5977011494252873,,
Chennu,24,mild,alpha,24-2010-anest 20100420 134.010.set,,phase_only,R,0.18495062474205862,0.18351091101585626,,
Chennu,24,mild,alpha,24-2010-anest 20100420 134.010.set,,phase_only,D_eff,5.490665955967586,4.783953338812249,,
Chennu,24,mild,alpha,24-2010-anest 20100420 134.010.set,,phase_only,M_tau,0.0029720239267486447,0.003551452626386293,,
Chennu,24,moderate,alpha,24-2010-anest 20100420 134.015.set,,phase_only,Pi,0.4367816091954024,0.586206896551724,,
Chennu,24,moderate,alpha,24-2010-anest 20100420 134.015.set,,phase_only,R,0.20329058601101055,0.16095196423275215,,
Chennu,24,moderate,alpha,24-2010-anest 20100420 134.015.set,,phase_only,D_eff,3.711279434219076,5.949869944886944,,
Chennu,24,moderate,alpha,24-2010-anest 20100420 134.015.set,,phase_only,M_tau,0.0025540679936996834,0.0035943505413938964,,
Chennu,24,recovery,alpha,24-2010-anest 20100420 134.028.set,,phase_only,Pi,0.6896551724137933,0.5747126436781609,,
Chennu,24,recovery,alpha,24-2010-anest 20100420 134.028.set,,phase_only,R,0.1691628975907398,0.17076257852849366,,
Chennu,24,recovery,alpha,24-2010-anest 20100420 134.028.set,,phase_only,D_eff,6.651077546255124,5.544953681770483,,
Chennu,24,recovery,alpha,24-2010-anest 20100420 134.028.set,,phase_only,M_tau,0.003717247950935573,0.002938664184777583,,
Chennu,25,baseline,alpha,25-2010-anest 20100422 133.003.set,,phase_only,Pi,0.896551724137931,0.7586206896551724,,
Chennu,25,baseline,alpha,25-2010-anest 20100422 133.003.set,,phase_only,R,0.1278664400421509,0.13357167560771244,,
Chennu,25,baseline,alpha,25-2010-anest 20100422 133.003.set,,phase_only,D_eff,9.615005190597433,8.801386588445203,,
Chennu,25,baseline,alpha,25-2010-anest 20100422 133.003.set,,phase_only,M_tau,0.0036330053495225857,0.0036295251727882756,,
Chennu,25,mild,alpha,25-2010-anest 20100422 133.008.set,,phase_only,Pi,0.896551724137931,0.8390804597701149,,
Chennu,25,mild,alpha,25-2010-anest 20100422 133.008.set,,phase_only,R,0.13943627636519412,0.13556816279443354,,
Chennu,25,mild,alpha,25-2010-anest 20100422 133.008.set,,phase_only,D_eff,8.98187302453985,9.134947442276422,,
Chennu,25,mild,alpha,25-2010-anest 20100422 133.008.set,,phase_only,M_tau,0.003878613845164538,0.003185164710339766,,
Chennu,25,moderate,alpha,25-2010-anest 20100422 133.021.set,,phase_only,Pi,0.7586206896551724,0.6206896551724138,,
Chennu,25,moderate,alpha,25-2010-anest 20100422 133.021.set,,phase_only,R,0.12087496771651235,0.10317297768690956,,
Chennu,25,moderate,alpha,25-2010-anest 20100422 133.021.set,,phase_only,D_eff,9.368234780546278,9.033783337691917,,
Chennu,25,moderate,alpha,25-2010-anest 20100422 133.021.set,,phase_only,M_tau,0.0033135896409232928,0.0025975664132700314,,
Chennu,25,recovery,alpha,25-2010-anest 20100422 133.026.set,,phase_only,Pi,0.7701149425287357,0.8045977011494252,,
Chennu,25,recovery,alpha,25-2010-anest 20100422 133.026.set,,phase_only,R,0.15080401944136854,0.13818766848649452,,
Chennu,25,recovery,alpha,25-2010-anest 20100422 133.026.set,,phase_only,D_eff,8.742133264726574,9.345095414448547,,
Chennu,25,recovery,alpha,25-2010-anest 20100422 133.026.set,,phase_only,M_tau,0.003253228768162703,0.0033051696716004005,,
Chennu,26,baseline,alpha,26-2010-anest 20100507 132.003.set,,phase_only,Pi,0.7816091954022989,0.8735632183908045,,
Chennu,26,baseline,alpha,26-2010-anest 20100507 132.003.set,,phase_only,R,0.1997089069876205,0.1885474883525327,,
Chennu,26,baseline,alpha,26-2010-anest 20100507 132.003.set,,phase_only,D_eff,6.270341235463717,6.276544634876537,,
Chennu,26,baseline,alpha,26-2010-anest 20100507 132.003.set,,phase_only,M_tau,0.0049355227006176415,0.005022487116981078,,
Chennu,26,mild,alpha,26-2010-anest 20100507 132.008.set,,phase_only,Pi,0.7931034482758622,0.8505747126436782,,
Chennu,26,mild,alpha,26-2010-anest 20100507 132.008.set,,phase_only,R,0.19967310287227735,0.19741887776386882,,
Chennu,26,mild,alpha,26-2010-anest 20100507 132.008.set,,phase_only,D_eff,5.571982343473905,6.2284730039439715,,
Chennu,26,mild,alpha,26-2010-anest 20100507 132.008.set,,phase_only,M_tau,0.0044537487888059455,0.0051499417387549,,
Chennu,26,moderate,alpha,26-2010-anest 20100507 132.013.set,,phase_only,Pi,0.8275862068965517,0.5747126436781609,,
Chennu,26,moderate,alpha,26-2010-anest 20100507 132.013.set,,phase_only,R,0.19027779863939584,0.1582319283233908,,
Chennu,26,moderate,alpha,26-2010-anest 20100507 132.013.set,,phase_only,D_eff,6.3711268054649475,7.6922126956703485,,
Chennu,26,moderate,alpha,26-2010-anest 20100507 132.013.set,,phase_only,M_tau,0.004465063525899601,0.004809704614139701,,
Chennu,26,recovery,alpha,26-2010-anest 20100507 132.026.set,,phase_only,Pi,0.8505747126436782,0.7701149425287356,,
Chennu,26,recovery,alpha,26-2010-anest 20100507 132.026.set,,phase_only,R,0.2029908395014146,0.19648873803476344,,
Chennu,26,recovery,alpha,26-2010-anest 20100507 132.026.set,,phase_only,D_eff,5.343271941780381,5.642287989709561,,
Chennu,26,recovery,alpha,26-2010-anest 20100507 132.026.set,,phase_only,M_tau,0.0038325922815275657,0.004223934286682727,,
Chennu,27,baseline,alpha,27-2010-anest 20100823 104.001.set,,phase_only,Pi,0.8505747126436782,0.8045977011494252,,
Chennu,27,baseline,alpha,27-2010-anest 20100823 104.001.set,,phase_only,R,0.18774536402451023,0.1651143552761773,,
Chennu,27,baseline,alpha,27-2010-anest 20100823 104.001.set,,phase_only,D_eff,5.537023953453137,5.89927615426894,,
Chennu,27,baseline,alpha,27-2010-anest 20100823 104.001.set,,phase_only,M_tau,0.004533017282527538,0.003841196744526266,,
Chennu,27,mild,alpha,27-2010-anest 20100823 104.010.set,,phase_only,Pi,0.8275862068965518,0.8045977011494252,,
Chennu,27,mild,alpha,27-2010-anest 20100823 104.010.set,,phase_only,R,0.17218121577820392,0.18206327123418117,,
Chennu,27,mild,alpha,27-2010-anest 20100823 104.010.set,,phase_only,D_eff,5.571369581399903,6.074542285036397,,
Chennu,27,mild,alpha,27-2010-anest 20100823 104.010.set,,phase_only,M_tau,0.0026675286064921037,0.0034422621758804896,,
Chennu,27,moderate,alpha,27-2010-anest 20100823 104.023.set,,phase_only,Pi,0.3448275862068966,0.2298850574712643,,
Chennu,27,moderate,alpha,27-2010-anest 20100823 104.023.set,,phase_only,R,0.12121409756841797,0.11247964758409973,,
Chennu,27,moderate,alpha,27-2010-anest 20100823 104.023.set,,phase_only,D_eff,8.384542367167649,8.714952524498436,,
Chennu,27,moderate,alpha,27-2010-anest 20100823 104.023.set,,phase_only,M_tau,0.0030338560466605306,0.0028545597180684966,,
Chennu,27,recovery,alpha,27-2010-anest 20100823 104.028.set,,phase_only,Pi,0.7931034482758621,0.8275862068965517,,
Chennu,27,recovery,alpha,27-2010-anest 20100823 104.028.set,,phase_only,R,0.19876745600005327,0.17112294841960518,,
Chennu,27,recovery,alpha,27-2010-anest 20100823 104.028.set,,phase_only,D_eff,5.077140975351513,6.791530400270232,,
Chennu,27,recovery,alpha,27-2010-anest 20100823 104.028.set,,phase_only,M_tau,0.0036803012026152453,0.004181625744110514,,
Chennu,28,baseline,alpha,28-2010-anest 20100824 092.004.set,,phase_only,Pi,0.839080459770115,0.8160919540229884,,
Chennu,28,baseline,alpha,28-2010-anest 20100824 092.004.set,,phase_only,R,0.18297655022957593,0.1707786681048547,,
Chennu,28,baseline,alpha,28-2010-anest 20100824 092.004.set,,phase_only,D_eff,6.154255824524351,6.279084092500644,,
Chennu,28,baseline,alpha,28-2010-anest 20100824 092.004.set,,phase_only,M_tau,0.0035182852063138795,0.004127964526574496,,
Chennu,28,mild,alpha,28-2010-anest 20100824 092.011.set,,phase_only,Pi,0.7931034482758622,0.7356321839080461,,
Chennu,28,mild,alpha,28-2010-anest 20100824 092.011.set,,phase_only,R,0.18493785690518463,0.1691902016139118,,
Chennu,28,mild,alpha,28-2010-anest 20100824 092.011.set,,phase_only,D_eff,5.6353777299412595,5.180667874275005,,
Chennu,28,mild,alpha,28-2010-anest 20100824 092.011.set,,phase_only,M_tau,0.003628809047841224,0.0030045779530051314,,
Chennu,28,moderate,alpha,28-2010-anest 20100824 092.016.set,,phase_only,Pi,0.8390804597701149,0.7356321839080461,,
Chennu,28,moderate,alpha,28-2010-anest 20100824 092.016.set,,phase_only,R,0.1650968455277101,0.16662107914993068,,
Chennu,28,moderate,alpha,28-2010-anest 20100824 092.016.set,,phase_only,D_eff,5.567744597587017,5.14594929473634,,
Chennu,28,moderate,alpha,28-2010-anest 20100824 092.016.set,,phase_only,M_tau,0.0033530462891541205,0.0036127938376852545,,
Chennu,28,recovery,alpha,28-2010-anest 20100824 092.029.set,,phase_only,Pi,0.7931034482758621,0.8620689655172413,,
Chennu,28,recovery,alpha,28-2010-anest 20100824 092.029.set,,phase_only,R,0.17498627165788366,0.18320466416208567,,
Chennu,28,recovery,alpha,28-2010-anest 20100824 092.029.set,,phase_only,D_eff,5.493313831270756,5.9860557807923405,,
Chennu,28,recovery,alpha,28-2010-anest 20100824 092.029.set,,phase_only,M_tau,0.003163851240735065,0.0035906364786672832,,
Chennu,29,baseline,alpha,29-2010-anest 20100921 142.005.set,,phase_only,Pi,0.8160919540229884,0.839080459770115,,
Chennu,29,baseline,alpha,29-2010-anest 20100921 142.005.set,,phase_only,R,0.17209082212385338,0.17308531670492608,,
Chennu,29,baseline,alpha,29-2010-anest 20100921 142.005.set,,phase_only,D_eff,7.343662816850197,7.150815659253332,,
Chennu,29,baseline,alpha,29-2010-anest 20100921 142.005.set,,phase_only,M_tau,0.004884220533915257,0.0044459760025479765,,
Chennu,29,mild,alpha,29-2010-anest 20100921 142.010.set,,phase_only,Pi,0.839080459770115,0.7816091954022988,,
Chennu,29,mild,alpha,29-2010-anest 20100921 142.010.set,,phase_only,R,0.18500986681463782,0.18449033162691333,,
Chennu,29,mild,alpha,29-2010-anest 20100921 142.010.set,,phase_only,D_eff,6.60198227818214,6.502050620444818,,
Chennu,29,mild,alpha,29-2010-anest 20100921 142.010.set,,phase_only,M_tau,0.0048312313860343035,0.004527219893400046,,
Chennu,29,moderate,alpha,29-2010-anest 20100921 142.023.set,,phase_only,Pi,0.8850574712643678,0.8735632183908046,,
Chennu,29,moderate,alpha,29-2010-anest 20100921 142.023.set,,phase_only,R,0.17488625226030602,0.17569425799151211,,
Chennu,29,moderate,alpha,29-2010-anest 20100921 142.023.set,,phase_only,D_eff,7.127347392447897,7.351348483951551,,
Chennu,29,moderate,alpha,29-2010-anest 20100921 142.023.set,,phase_only,M_tau,0.004350015976656068,0.004896666761657497,,
Chennu,29,recovery,alpha,29-2010-anest 20100921 142.028.set,,phase_only,Pi,0.6896551724137928,0.7586206896551724,,
Chennu,29,recovery,alpha,29-2010-anest 20100921 142.028.set,,phase_only,R,0.1699348595078447,0.16496904879112237,,
Chennu,29,recovery,alpha,29-2010-anest 20100921 142.028.set,,phase_only,D_eff,6.252440275171497,6.730062851068595,,
Chennu,29,recovery,alpha,29-2010-anest 20100921 142.028.set,,phase_only,M_tau,0.003261383860224523,0.0037751640575256684,,
DS005620,1010,awake,alpha,sub-1010_task-awake_acq-EC_eeg.vhdr,,phase_only,Pi,0.8505747126436782,0.8045977011494252,,
DS005620,1010,awake,alpha,sub-1010_task-awake_acq-EC_eeg.vhdr,,phase_only,R,0.12272701004079233,0.12111415719539338,,
DS005620,1010,awake,alpha,sub-1010_task-awake_acq-EC_eeg.vhdr,,phase_only,D_eff,8.865636988827214,9.528826394258878,,
DS005620,1010,awake,alpha,sub-1010_task-awake_acq-EC_eeg.vhdr,,phase_only,M_tau,0.004184320914980876,0.0037585072616359416,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.7543859649122806,0.6842105263157895,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.12347694019187946,0.11802218354014408,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,7.420194839373658,7.66767088825271,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0035882269690402997,0.003046492342020258,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.6842105263157895,0.6140350877192983,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.09684905838679105,0.10424311552567497,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,8.939659935832664,7.792953547164579,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.002599361492397142,0.0029355863969691156,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.7368421052631579,0.8070175438596491,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.11305953653043922,0.1273707351289394,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,7.637077307724197,7.9949687204103155,,
DS005620,1010,sed2,alpha,sub-1010_task-sed2_acq-rest_run-3_eeg.vhdr,3.0,phase_only,M_tau,0.0033346959681602836,0.0041337384759048326,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.67816091954023,0.67816091954023,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.22167715032401325,0.12138418690594,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,8.513604318616947,7.380864186777974,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.025415504841163294,0.0037301759556047516,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.6091954022988506,0.6436781609195401,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.09913613579944097,0.09887456295149405,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,9.825704847979882,9.512669885090473,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.0025630505095209895,0.0026522402192084484,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.7126436781609197,0.7701149425287356,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.11113699682080691,0.1139840170017937,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,8.201593338458098,8.026892538408092,,
DS005620,1010,sed,alpha,sub-1010_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,M_tau,0.0033459299274901416,0.003442225949998855,,
DS005620,1016,awake,alpha,sub-1016_task-awake_acq-EC_eeg.vhdr,,phase_only,Pi,0.7701149425287356,0.8850574712643677,,
DS005620,1016,awake,alpha,sub-1016_task-awake_acq-EC_eeg.vhdr,,phase_only,R,0.10983236074755981,0.10126838126071776,,
DS005620,1016,awake,alpha,sub-1016_task-awake_acq-EC_eeg.vhdr,,phase_only,D_eff,8.323868753870492,9.527562460254439,,
DS005620,1016,awake,alpha,sub-1016_task-awake_acq-EC_eeg.vhdr,,phase_only,M_tau,0.003139753346622645,0.00288319189696529,,
DS005620,1016,sed2,alpha,sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.8245614035087719,0.8947368421052632,,
DS005620,1016,sed2,alpha,sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.11619631016926939,0.11170658005778171,,
DS005620,1016,sed2,alpha,sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,7.583162268596278,7.658699762842258,,
DS005620,1016,sed2,alpha,sub-1016_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0029373721445843525,0.003109790907687758,,
DS005620,1016,sed2,alpha,sub-1016_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.9473684210526315,0.9473684210526315,,
DS005620,1016,sed2,alpha,sub-1016_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.10723737131328026,0.11051236709472356,,
DS005620,1016,sed2,alpha,sub-1016_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,8.145320331063976,8.348070546904033,,
DS005620,1016,sed2,alpha,sub-1016_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.003105421860062237,0.0032249990493439366,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.885057471264368,0.8850574712643678,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.11868921381235746,0.11292344622438576,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,8.36082018266626,8.146516374126723,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0032783096960698104,0.0030601648742925,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.8850574712643677,0.9195402298850573,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.10906701507707645,0.10536913892606888,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,8.762809612721966,7.989200790198697,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-2_eeg.vhdr,2.0,phase_only,M_tau,0.0031230466199971656,0.0028124218437485895,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,Pi,0.9310344827586207,0.9540229885057471,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,R,0.10624920158800012,0.09975042143323036,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,D_eff,9.021623325850639,8.726395336660158,,
DS005620,1016,sed,alpha,sub-1016_task-sed_acq-rest_run-3_eeg.vhdr,3.0,phase_only,M_tau,0.0028272483672855176,0.002829899461432224,,
DS005620,1017,awake,alpha,sub-1017_task-awake_acq-EC_eeg.vhdr,,phase_only,Pi,0.8505747126436782,0.8045977011494252,,
DS005620,1017,awake,alpha,sub-1017_task-awake_acq-EC_eeg.vhdr,,phase_only,R,0.15072935400368967,0.11930611891579926,,
DS005620,1017,awake,alpha,sub-1017_task-awake_acq-EC_eeg.vhdr,,phase_only,D_eff,7.950384340125208,8.991544392972905,,
DS005620,1017,awake,alpha,sub-1017_task-awake_acq-EC_eeg.vhdr,,phase_only,M_tau,0.0042711441872669755,0.0034376828331005,,
DS005620,1017,sed2,alpha,sub-1017_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,Pi,0.8070175438596491,0.9649122807017543,,
DS005620,1017,sed2,alpha,sub-1017_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,R,0.10011720230823078,0.11650929688041972,,
DS005620,1017,sed2,alpha,sub-1017_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,D_eff,8.719187704914825,8.31065667571815,,
DS005620,1017,sed2,alpha,sub-1017_task-sed2_acq-rest_run-1_eeg.vhdr,1.0,phase_only,M_tau,0.0025324127286340476,0.0033315662167061944,,
DS005620,1017,sed2,alpha,sub-1017_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,Pi,0.7543859649122807,0.7368421052631579,,
DS005620,1017,sed2,alpha,sub-1017_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,R,0.10460302334027596,0.0921642738834787,,
DS005620,1017,sed2,alpha,sub-1017_task-sed2_acq-rest_run-2_eeg.vhdr,2.0,phase_only,D_eff,9.20525368865934,9.428613945189676,,
