variant_id,variant_label,graph_type,control_id,replicate,K,n_nodes_lcc,n_edges,backbone_nodes,seed,baseline_R_global,baseline_R_backbone,baseline_R_complement,baseline_A_R,baseline_M_tau,baseline_D_eff,baseline_D_eff_norm,baseline_window_start_s,baseline_window_stop_s,event_R_global,event_R_backbone,event_R_complement,event_A_R,event_M_tau,event_D_eff,event_D_eff_norm,event_window_start_s,event_window_stop_s,delta_R_global,delta_R_backbone,delta_R_complement,delta_A_R,delta_M_tau,delta_D_eff,delta_D_eff_norm,Xi_baseline,Xi_event,delta_Xi
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,8,3.2,912,7091,91,20263634,0.06998501718044281,0.2572871148586273,0.0589313805103302,0.19835573434829712,7.485386049665976e-06,2.814211303894429,0.003085758008656172,2.0,4.48,0.0935065895318985,0.3777691125869751,0.06582475453615189,0.3119443655014038,1.3133873835613485e-05,3.074963042984524,0.003371670003272504,5.0,8.0,0.02352157235145569,0.12048199772834778,0.006893374025821686,0.11358863115310669,5.648487785947509e-06,0.26075173909009486,0.0002859119946163318,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,9,3.2,912,7091,91,20263635,0.08141444623470306,0.2032388299703598,0.07192612439393997,0.13131268322467804,0.00020557815150823444,2.7966062003058565,0.0030664541670020356,2.0,4.48,0.029582422226667404,0.12367131561040878,0.03414309397339821,0.08952822536230087,4.901786815025844e-05,3.038604138371183,0.0033318027833017356,5.0,8.0,-0.05183202400803566,-0.07956751435995102,-0.03778303042054176,-0.04178445786237717,-0.000156560283357976,0.24199793806532632,0.00026534861629969996,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,10,3.2,912,7091,91,20263636,0.03514283150434494,0.1477528065443039,0.03689941391348839,0.1108533963561058,3.1534327717963606e-05,2.7628732800072955,0.003029466315797473,2.0,4.48,0.09207743406295776,0.36492466926574707,0.0629517138004303,0.30197304487228394,0.000504304887726903,3.0354303243830683,0.0033283227241042417,5.0,8.0,0.056934602558612823,0.21717186272144318,0.02605229988694191,0.19111964851617813,0.00047277056000893936,0.2725570443757728,0.0002988564083067687,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,11,3.2,912,7091,91,20263637,0.05426670238375664,0.09875990450382233,0.04945972561836243,0.049300163984298706,0.0001997049112105742,2.8431291378223005,0.0031174661598928734,2.0,4.48,0.07462474703788757,0.5295153856277466,0.026238566264510155,0.5032769441604614,2.626631157909287e-06,3.0879867295293586,0.003385950361326051,5.0,8.0,0.020358044654130936,0.43075548112392426,-0.023221159353852272,0.4539767801761627,-0.00019707828005266492,0.24485759170705812,0.0002684842014331777,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,0,0,3.2,912,7091,91,20363626,0.027370676398277283,0.17920765280723572,0.025990087538957596,0.15321756899356842,1.992510624404531e-05,2.8126875437453593,0.0030840872190190344,2.0,4.48,0.02634371817111969,0.19241873919963837,0.01345937978476286,0.17895932495594025,1.4808955711487215e-05,3.0923948117159963,0.0033907837847763117,5.0,8.0,-0.0010269582271575928,0.013211086392402649,-0.012530707754194736,0.025741755962371826,-5.116150532558095e-06,0.27970726797063694,0.00030669656575727736,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,1,0,3.2,912,7091,91,20463626,0.06632845103740692,0.14966876804828644,0.06306954473257065,0.0865991935133934,4.4430391426431015e-05,2.7700654030272602,0.003037352415600066,2.0,4.48,0.02117561735212803,0.12972338497638702,0.03480576351284981,0.09491761773824692,0.00011167403135914356,3.086139955336505,0.003383925389623361,5.0,8.0,-0.04515283368527889,-0.019945383071899414,-0.02826378121972084,0.008318424224853516,6.724363993271254e-05,0.31607455230924497,0.0003465729740232946,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,2,0,3.2,912,7091,91,20563626,0.0314178429543972,0.10175956040620804,0.025932224467396736,0.07582735270261765,7.482996443286538e-05,2.706929898259439,0.0029681248884423674,2.0,4.48,0.05357223376631737,0.045745838433504105,0.06127594783902168,-0.015530114062130451,5.220723687671125e-05,3.0213626724104388,0.003312897667116709,5.0,8.0,0.022154390811920166,-0.056013721972703934,0.03534372337162495,-0.0913574667647481,-2.2622727556154132e-05,0.3144327741509998,0.0003447727786743417,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,3,0,3.2,912,7091,91,20663626,0.037962689995765686,0.05900229886174202,0.044603630900382996,0.014398671686649323,1.4040952919458505e-05,2.802681819985489,0.003073116030685843,2.0,4.48,0.03508371859788895,0.1901979148387909,0.021231457591056824,0.16896647214889526,2.596835111035034e-05,3.128352215734736,0.003430210762867035,5.0,8.0,-0.0028789713978767395,0.13119561597704887,-0.023372173309326172,0.15456780046224594,1.1927398190891836e-05,0.32567039574924683,0.00035709473218119205,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,4,0,3.2,912,7091,91,20763626,0.06582102924585342,0.13431958854198456,0.06144703924655914,0.0728725716471672,1.1511364391481038e-05,2.8257373807712827,0.0030983962508457047,2.0,4.48,0.03333216905593872,0.20497505366802216,0.031604014337062836,0.17337103188037872,0.00024359268718399107,3.068404896843126,0.0033644790535560594,5.0,8.0,-0.0324888601899147,0.0706554651260376,-0.029843024909496307,0.10049846023321152,0.00023208132279251004,0.24266751607184345,0.00026608280271035473,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,5,0,3.2,912,7091,91,20863626,0.02081122435629368,0.08351381868124008,0.016206752508878708,0.06730707734823227,0.0001247950131073594,2.73348308195676,0.002997240221443816,2.0,4.48,0.027984976768493652,0.08444132655858994,0.023515623062849045,0.06092570349574089,2.8025213396176696e-05,3.0050516457601777,0.003295012769473879,5.0,8.0,0.007173752412199974,0.0009275078773498535,0.007308870553970337,-0.006381373852491379,-9.676979971118271e-05,0.27156856380341754,0.00029777254803006314,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,6,0,3.2,912,7091,91,20963626,0.02910841442644596,0.10862024873495102,0.038940493017435074,0.06967975199222565,0.00017655538977123797,2.868768403689237,0.0031455793900101283,2.0,4.48,0.05959039553999901,0.15730063617229462,0.05388427898287773,0.10341634601354599,1.4711935364175588e-05,3.190577809854464,0.003498440580980772,5.0,8.0,0.030481981113553047,0.0486803874373436,0.014943785965442657,0.03373659402132034,-0.00016184345440706238,0.32180940616522724,0.0003528611909706437,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,7,0,3.2,912,7091,91,21063626,0.04295125976204872,0.14377859234809875,0.03460497409105301,0.10917364805936813,0.00012802009587176144,2.792067588286138,0.0030614776187348003,2.0,4.48,0.09070345759391785,0.11803791671991348,0.08813848346471786,0.029899422079324722,6.682669481961057e-05,3.1054639966216704,0.0034051140313834105,5.0,8.0,0.047752197831869125,-0.025740675628185272,0.053533509373664856,-0.07927422598004341,-6.119340105215088e-05,0.3133964083355325,0.0003436364126486102,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,8,0,3.2,912,7091,91,21163626,0.05777600407600403,0.15163318812847137,0.050294458866119385,0.10133872926235199,6.150539411464706e-05,2.75595251462794,0.003021877757267478,2.0,4.48,0.05730356648564339,0.11195240169763565,0.05244794487953186,0.05950446054339409,1.6699877960490994e-05,3.0207652094928736,0.0033122425542685017,5.0,8.0,-0.0004724375903606415,-0.039680786430835724,0.0021534860134124756,-0.0418342687189579,-4.4805516154156066e-05,0.26481269486493364,0.00029036479700102376,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,9,0,3.2,912,7091,91,21263626,0.044112678617239,0.12903204560279846,0.03504125773906708,0.09399077296257019,3.555884541128762e-05,2.806913331260229,0.0030777558456800756,2.0,4.48,0.040781766176223755,0.06993512809276581,0.03937063738703728,0.030564486980438232,9.637048788135871e-05,3.029095342123369,0.0033213764716265013,5.0,8.0,-0.0033309124410152435,-0.059096917510032654,0.0043293796479702,-0.06342628598213196,6.081164247007109e-05,0.22218201086314027,0.00024362062594642572,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,10,0,3.2,912,7091,91,21363626,0.1100190207362175,0.21313364803791046,0.10296178609132767,0.1101718470454216,0.00046358301187865436,2.803027947636834,0.0030734955566193356,2.0,4.48,0.09904084354639053,0.354735404253006,0.0725623369216919,0.2821730375289917,0.0001757209247443825,3.0944419123340476,0.003393028412646982,5.0,8.0,-0.010978177189826965,0.14160175621509552,-0.030399449169635773,0.1720011904835701,-0.00028786208713427186,0.2914139646972136,0.0003195328560276463,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,11,0,3.2,912,7091,91,21463626,0.044915199279785156,0.03382338955998421,0.05103908106684685,-0.01721569336950779,0.00021481624571606517,2.7696438160804675,0.003036890149211039,2.0,4.48,0.044048912823200226,0.195522740483284,0.030324706807732582,0.16519804298877716,2.372451672272291e-05,3.0766804149972864,0.0033735530866198316,5.0,8.0,-0.0008662864565849304,0.1616993509232998,-0.020714374259114265,0.18241373635828495,-0.00019109172899334226,0.3070365989168189,0.0003366629374087927,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,0,0,3.2,912,7091,91,20363626,0.0755084976553917,0.05515222251415253,0.07889210432767868,-0.02373986691236496,4.288773561711423e-05,2.8151239543881195,0.003086758721916798,2.0,4.48,0.07154995203018188,0.1782742589712143,0.06010894477367401,0.11816529184579849,9.452523227082565e-05,3.0834892174955915,0.0033810188788328853,5.0,8.0,-0.003958545625209808,0.12312203645706177,-0.01878315955400467,0.14190515875816345,5.163749665371142e-05,0.268365263107472,0.0002942601569160875,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,1,0,3.2,912,7091,91,20463626,0.09065818786621094,0.1598748117685318,0.08472201228141785,0.07515279948711395,0.00039217513403855264,2.7741537741816615,0.003041835278707962,2.0,4.48,0.0423300676047802,0.2577545642852783,0.0496564581990242,0.20809808373451233,2.2036827431293204e-05,3.047539684167532,0.0033416005308854516,5.0,8.0,-0.04832812026143074,0.09787975251674652,-0.035065554082393646,0.13294528424739838,-0.00037013830660725944,0.2733859099858704,0.0002997652521774894,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,2,0,3.2,912,7091,91,20563626,0.09190940111875534,0.2448248267173767,0.07513023167848587,0.16969461739063263,0.0004125676059629768,2.7299762918115773,0.00299339505681094,2.0,4.48,0.11340904235839844,0.2147107571363449,0.10250038653612137,0.11221037060022354,0.000225237658014521,2.996285581634539,0.0032854008570554157,5.0,8.0,0.021499641239643097,-0.0301140695810318,0.027370154857635498,-0.05748424679040909,-0.0001873299479484558,0.26630928982296176,0.00029200580024447585,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,3,0,3.2,912,7091,91,20663626,0.04990950971841812,0.05772874876856804,0.05010201409459114,0.007626725360751152,0.00015891250222921371,2.7978490258698425,0.003067816914330968,2.0,4.48,0.06406275182962418,0.3591148555278778,0.035269707441329956,0.32384514808654785,0.0011742766946554184,3.1202409557466213,0.0034213168374414705,5.0,8.0,0.014153242111206055,0.30138610675930977,-0.014832306653261185,0.3162184227257967,0.0010153641924262047,0.3223919298767788,0.0003534999231105027,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,4,0,3.2,912,7091,91,20763626,0.11190086603164673,0.2972690761089325,0.0927402526140213,0.20452880859375,0.00011347646068315953,2.8217928371058005,0.0030940710933177636,2.0,4.48,0.1170857697725296,0.47393667697906494,0.08014097064733505,0.3937957286834717,0.0001760056329658255,3.03409748853488,0.0033268612812882457,5.0,8.0,0.0051849037408828735,0.17666760087013245,-0.012599281966686249,0.18926692008972168,6.252917228266597e-05,0.21230465142907962,0.00023279018797048214,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,5,0,3.2,912,7091,91,20863626,0.05682915821671486,0.1665380448102951,0.046108707785606384,0.12042934447526932,2.200422022724524e-05,2.7427889176079554,0.0030074439886052145,2.0,4.48,0.0580759160220623,0.19069480895996094,0.043795209378004074,0.14689959585666656,0.00015231319412123412,3.00124163706075,0.003290835128356086,5.0,8.0,0.0012467578053474426,0.024156764149665833,-0.00231349840760231,0.026470251381397247,0.00013030897389398888,0.2584527194527948,0.0002833911397508715,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,6,0,3.2,912,7091,91,20963626,0.05051358789205551,0.1374688297510147,0.04627331346273422,0.09119552373886108,6.254005711525679e-05,2.862800795940202,0.003139035960460748,2.0,4.48,0.04055054858326912,0.1848057508468628,0.024977825582027435,0.15982793271541595,0.0008587993215769529,3.199502662189996,0.0035082266032785045,5.0,8.0,-0.009963039308786392,0.047336921095848083,-0.021295487880706787,0.06863240897655487,0.0007962592644616961,0.3367018662497938,0.00036919064281775663,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,7,0,3.2,912,7091,91,21063626,0.0572616383433342,0.20450006425380707,0.0429195873439312,0.16158048808574677,0.0013922916259616613,2.8011129496624414,0.003071395778138642,2.0,4.48,0.15953968465328217,0.38496795296669006,0.13552486896514893,0.24944309890270233,9.212217992171645e-05,3.0625387614445794,0.0033580468875488807,5.0,8.0,0.10227804630994797,0.180467888712883,0.09260528162121773,0.08786261081695557,-0.0013001694460399449,0.261425811782138,0.00028665110941023886,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,8,0,3.2,912,7091,91,21163626,0.11504153907299042,0.20970545709133148,0.10530703514814377,0.10439840704202652,7.2355309384875e-05,2.768572367374241,0.0030357153151033345,2.0,4.48,0.10067630559206009,0.3063190281391144,0.08037328720092773,0.22594577074050903,0.00010062272485811263,3.019437074716111,0.0033107862661360867,5.0,8.0,-0.014365233480930328,0.0966135710477829,-0.024933747947216034,0.12154736369848251,2.8267415473237634e-05,0.25086470734186994,0.0002750709510327522,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,9,0,3.2,912,7091,91,21263626,0.10902157425880432,0.29491785168647766,0.08948705345392227,0.205430805683136,0.0001832757843658328,2.7806097884220424,0.003048914241690836,2.0,4.48,0.06560617685317993,0.20724253356456757,0.05619194731116295,0.15105058252811432,0.00042118088458664715,3.047569699564047,0.0033416334425044373,5.0,8.0,-0.04341539740562439,-0.0876753181219101,-0.03329510614275932,-0.05438022315502167,0.00023790510022081435,0.26695991114200446,0.0002927192008136013,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,10,0,3.2,912,7091,91,21363626,0.10223700851202011,0.1638561338186264,0.09718220680952072,0.06667391210794449,0.0006176519091241062,2.8214548829631547,0.0030937005295648625,2.0,4.48,0.0683622881770134,0.23247286677360535,0.053287405520677567,0.17918545007705688,0.0006329857278615236,3.105354078300266,0.0034049935069081863,5.0,8.0,-0.033874720335006714,0.06861673295497894,-0.043894801288843155,0.1125115379691124,1.533381873741746e-05,0.2838991953371113,0.0003112929773433238,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_strength_preserving,11,0,3.2,912,7091,91,21463626,0.06868176907300949,0.13831360638141632,0.06410430371761322,0.07420928031206131,0.0004348894872236997,2.776753318394818,0.003044685656134669,2.0,4.48,0.06394799798727036,0.21545565128326416,0.04948703944683075,0.1659686118364334,3.802443461609073e-05,3.0398340970442663,0.0033331514221976604,5.0,8.0,-0.004733771085739136,0.07714204490184784,-0.01461726427078247,0.0917593315243721,-0.00039686505260760896,0.26308077864944845,0.0002884657660629916,2.6000000000000005,8.233333333333329,5.633333333333328
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,0,4.0,912,7091,91,20264426,0.06033075973391533,0.03853432089090347,0.06631653010845184,-0.02778221108019352,4.991130845155567e-05,2.7223123838677092,0.0029849916489777515,2.0,4.48,0.07749331742525101,0.406544029712677,0.04496494680643082,0.36157912015914917,0.002714873757213354,3.051222325854137,0.00334563851519094,5.0,8.0,0.017162557691335678,0.36800970882177353,-0.021351583302021027,0.3893613312393427,0.0026649624487617984,0.32890994198642787,0.0003606468662131885,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,1,4.0,912,7091,91,20264427,0.07355926930904388,0.31005969643592834,0.04942941665649414,0.2606302797794342,0.0001436189195374027,2.7822506216581857,0.003050713400940993,2.0,4.48,0.14451579749584198,0.6566555500030518,0.08874870091676712,0.5679068565368652,0.0004864513757638633,2.9333780384820436,0.003216423287809258,5.0,8.0,0.0709565281867981,0.3465958535671234,0.03931928426027298,0.30727657675743103,0.00034283245622646064,0.15112741682385789,0.00016570988686826502,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,2,4.0,912,7091,91,20264428,0.1682593822479248,0.6074464321136475,0.12343747913837433,0.4840090870857239,0.00042344932444393635,2.715669614383555,0.002977707910508284,2.0,4.48,0.18688662350177765,0.7876836657524109,0.12135470658540726,0.6663288474082947,1.2950696145708207e-05,2.83229002512202,0.0031055811678969516,5.0,8.0,0.018627241253852844,0.18023723363876343,-0.0020827725529670715,0.1823197603225708,-0.00041049862829822814,0.11662041073846519,0.0001278732573886678,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,3,4.0,912,7091,91,20264429,0.0332888700067997,0.061639830470085144,0.03400416672229767,0.027635660022497177,7.40922405384481e-05,2.752090728824041,0.003017643343008817,2.0,4.48,0.10244575142860413,0.41608497500419617,0.0765746608376503,0.33951032161712646,0.0002223298215540126,2.9691004950717685,0.003255592648105009,5.0,8.0,0.06915688142180443,0.354445144534111,0.04257049411535263,0.3118746615946293,0.0001482375810155645,0.2170097662477275,0.00023794930509619212,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,4,4.0,912,7091,91,20264430,0.0410776287317276,0.14706775546073914,0.030458105728030205,0.11660964041948318,0.00026000826619565487,2.7775751772896173,0.003045586817203528,2.0,4.48,0.02457846887409687,0.30502602458000183,0.019195301458239555,0.28583070635795593,0.0004343622422311455,3.0787724055913244,0.0033758469359553996,5.0,8.0,-0.01649915985763073,0.1579582691192627,-0.01126280426979065,0.16922106593847275,0.00017435397603549063,0.30119722830170703,0.0003302601187518718,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,5,4.0,912,7091,91,20264431,0.11838869750499725,0.3250749707221985,0.09840376675128937,0.2266712188720703,0.00037181307561695576,2.822749109530995,0.003095119637643635,2.0,4.48,0.06850209087133408,0.2910583019256592,0.04462583735585213,0.24643245339393616,0.0006695179035887122,2.995948536431597,0.0032850312899469266,5.0,8.0,-0.04988660663366318,-0.03401666879653931,-0.05377792939543724,0.019761234521865845,0.00029770482797175646,0.1731994269006023,0.00018991165230329175,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,6,4.0,912,7091,91,20264432,0.05809834972023964,0.24208751320838928,0.04784240946173668,0.1942451149225235,4.105576590518467e-05,2.763707477593515,0.00303038100613324,2.0,4.48,0.05781435966491699,0.30749520659446716,0.05067865923047066,0.2568165063858032,9.831761417444795e-06,3.0338119275300524,0.0033265481661513734,5.0,8.0,-0.0002839900553226471,0.06540769338607788,0.0028362497687339783,0.06257139146327972,-3.1224004487739876e-05,0.27010444993653726,0.00029616716001813325,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,7,4.0,912,7091,91,20264433,0.0866088941693306,0.3462042808532715,0.05826891213655472,0.28793540596961975,1.2671305739786476e-05,2.765905536822875,0.003032791158797012,2.0,4.48,0.10337509959936142,0.4746861159801483,0.0662105605006218,0.40847551822662354,0.00035367204691283405,3.037892057315281,0.003331021992670264,5.0,8.0,0.016766205430030823,0.12848183512687683,0.007941648364067078,0.12054011225700378,0.00034100074117304757,0.2719865204924057,0.00029823083387325216,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,8,4.0,912,7091,91,20264434,0.07440327107906342,0.1789732575416565,0.0632798969745636,0.1156933531165123,0.0004025060625281185,2.7389913869080984,0.003003280029504494,2.0,4.48,0.05578189715743065,0.20684365928173065,0.047443900257349014,0.15939973294734955,0.0004354831180535257,2.961160241187496,0.0032468862293722547,5.0,8.0,-0.018621373921632767,0.027870401740074158,-0.015835996717214584,0.04370637983083725,3.2977055525407195e-05,0.2221688542793978,0.00024360619986776074,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,9,4.0,912,7091,91,20264435,0.049140457063913345,0.2440090775489807,0.03754384070634842,0.20646527409553528,4.7670359890616965e-06,2.821045990183749,0.003093252182219023,2.0,4.48,0.05695797875523567,0.27480068802833557,0.03995850309729576,0.23484225571155548,2.1830750483786687e-05,3.055123913036654,0.0033499165713121205,5.0,8.0,0.007817521691322327,0.03079161047935486,0.002414662390947342,0.028376981616020203,1.706371449472499e-05,0.23407792285290485,0.00025666438909309735,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,10,4.0,912,7091,91,20264436,0.09105167537927628,0.2281486839056015,0.07702779769897461,0.1511208862066269,0.0010120960650965571,2.7797108246656026,0.0030479285358175467,2.0,4.48,0.12111049145460129,0.4774029850959778,0.0875302106142044,0.38987278938293457,6.514125561807305e-05,2.99093400492587,0.0032795329001380157,5.0,8.0,0.030058816075325012,0.24925430119037628,0.010502412915229797,0.23875190317630768,-0.0009469548094784841,0.21122318026026754,0.00023160436432046903,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,real,-1,11,4.0,912,7091,91,20264437,0.05554267019033432,0.18369437754154205,0.045013703405857086,0.13868066668510437,0.001161063788458705,2.8101515293819834,0.0030813065015153325,2.0,4.48,0.15784694254398346,0.591023325920105,0.1103331670165062,0.48069021105766296,5.33408674527891e-05,3.0519930889939584,0.0033464836502126736,5.0,8.0,0.10230427235364914,0.4073289483785629,0.06531946361064911,0.3420095443725586,-0.0011077229210059159,0.24184155961197495,0.000265177148697341,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,0,0,4.0,912,7091,91,20364426,0.08546274155378342,0.24739901721477509,0.06991800665855408,0.1774810403585434,8.090669143712148e-05,2.7662289144143295,0.0030331457394893965,2.0,4.48,0.0550827793776989,0.32668402791023254,0.031366679817438126,0.2953173518180847,3.331217885715887e-05,3.043480272362673,0.0033371494214502993,5.0,8.0,-0.03037996217608452,0.07928501069545746,-0.03855132684111595,0.11783631145954132,-4.759451257996261e-05,0.27725135794834355,0.00030400368196090285,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,1,0,4.0,912,7091,91,20464426,0.0401969738304615,0.16364237666130066,0.0272983405739069,0.1363440454006195,0.00027710144058801234,2.7951158192439096,0.003064819977241129,2.0,4.48,0.04382394626736641,0.1035994440317154,0.049205947667360306,0.054393500089645386,0.0002031843177974224,3.1114807025280875,0.003411711296631675,5.0,8.0,0.0036269724369049072,-0.060042932629585266,0.021907607093453407,-0.08195054531097412,-7.391712279058993e-05,0.3163648832841779,0.0003468913193905459,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,2,0,4.0,912,7091,91,20564426,0.04935719445347786,0.19403214752674103,0.03630081191658974,0.15773135423660278,2.4981673050206155e-05,2.770704096219414,0.0030380527370826907,2.0,4.48,0.025528430938720703,0.14017575979232788,0.017393629997968674,0.1227821335196495,0.000199792324565351,3.0350429347315067,0.003327897954749459,5.0,8.0,-0.023828763514757156,-0.05385638773441315,-0.018907181918621063,-0.03494922071695328,0.00017481065151514485,0.2643388385120926,0.00028984521766676824,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,3,0,4.0,912,7091,91,20664426,0.05018782988190651,0.14954547584056854,0.039440955966711044,0.1101045086979866,0.0001468297850806266,2.755861076024316,0.0030217774956406976,2.0,4.48,0.09637649357318878,0.3517071306705475,0.06939461827278137,0.2823124825954437,0.0005456340149976313,3.058914828391338,0.0033540732767448882,5.0,8.0,0.04618866369128227,0.20216165482997894,0.029953662306070328,0.17220797389745712,0.0003988042299170047,0.3030537523670218,0.0003322957811041907,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,4,0,4.0,912,7091,91,20764426,0.041230276226997375,0.05265901982784271,0.04353310540318489,0.009125902317464352,2.146557017113082e-05,2.7425826490401026,0.0030072178169299373,2.0,4.48,0.03237583488225937,0.16750986874103546,0.02517499402165413,0.14233487844467163,0.00014793453738093376,2.9861612878358987,0.003274299657714801,5.0,8.0,-0.008854441344738007,0.11485084891319275,-0.01835811138153076,0.13320897612720728,0.00012646896720980294,0.2435786387957961,0.0002670818407848638,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,5,0,4.0,912,7091,91,20864426,0.10003956407308578,0.13700680434703827,0.09805683046579361,0.03894995152950287,0.00013288714399095625,2.671216557928637,0.002928965524044558,2.0,4.48,0.05000017583370209,0.06385068595409393,0.05301061272621155,0.010840068571269512,6.9186877226457e-05,2.9022166537603074,0.0031822551028073544,5.0,8.0,-0.0500393882393837,-0.07315611839294434,-0.04504621773958206,-0.028109882958233356,-6.370026676449925e-05,0.23100009583167047,0.0002532895787627962,2.6000000000000005,8.233333333333333,5.633333333333332
brc_v3_1m_fibercount_conf50,1m FC 50%,degree_preserving,6,0,4.0,912,7091,91,20964426,0.03386175259947777,0.07070128619670868,0.03467559069395065,0.036025695502758026,9.29371890379116e-05,2.755287278268695,0.0030211483314349723,2.0,4.48,0.05013898015022278,0.16703268885612488,0.03854704648256302,0.12848564982414246,0.0003510578826535493,3.0426774960291123,0.003336269184242448,5.0,8.0,0.01627722755074501,0.0963314026594162,0.0038714557886123657,0.09245995432138443,0.0002581206936156377,0.2873902177604175,0.0003151208528074756,2.6000000000000005,8.233333333333333,5.633333333333332
