subject,run,phase,window_start_tr,window_stop_tr,window_start_sec,window_stop_sec,fd_mean,fd_max,valid_fraction,R_phase,D_eff,M_tau,mean_fc,mean_abs_fc,inside_baseline_regime
sub-03,3,ROR,2158,2233,1726.4,1786.4,0.3531234466666664,1.1940815,0.96,0.3907904633210761,0.02458136792515481,0.20123051622582722,0.22547384295753772,0.32964074486793266,False
sub-03,3,ROR,2177,2252,1741.6000000000001,1801.6000000000001,0.31972859600000003,1.1940815,0.9733333333333334,0.29914515789045626,0.026376843675385387,0.14518938402713039,0.1383473011830861,0.3159368814649495,True
sub-03,4,Base2,0,75,0.0,60.0,0.20592825920799998,0.5042461232999998,1.0,0.3541954711679233,0.024544683075589994,0.13472577902708732,0.17860728544537605,0.32844678357784163,False
sub-03,4,Base2,19,94,15.200000000000001,75.2,0.20374005469599998,0.5042461232999998,1.0,0.37150661681027175,0.021588001385638142,0.1463726041752633,0.21206593602240195,0.35254168629406757,False
sub-03,4,Base2,38,113,30.400000000000002,90.4,0.1979701224880001,0.5042461232999998,1.0,0.35065062499010075,0.021903204395253877,0.12883038937983074,0.1783262827144301,0.3496742776611591,False
sub-03,4,Base2,57,132,45.6,105.60000000000001,0.18785210934666666,0.4262037899999999,1.0,0.3993113229475227,0.022510608675027688,0.10604218897817433,0.1890558070842248,0.3437751363881961,False
sub-03,4,Base2,76,151,60.800000000000004,120.80000000000001,0.18290349814666662,0.4282985549999999,1.0,0.34787460490705463,0.026526484641140248,0.12901268581690536,0.15969626988524874,0.314966704770744,True
sub-03,4,Base2,95,170,76.0,136.0,0.16963414599999996,0.4282985549999999,1.0,0.43318237748322663,0.01918257652036777,0.13502688103149835,0.22885642080103544,0.3794560469532957,False
sub-03,4,Base2,114,189,91.2,151.20000000000002,0.17714876078666664,0.4360932799999999,1.0,0.41408824193451765,0.01781625252732026,0.13042126146824495,0.2230955019505863,0.3951332283287379,False
sub-03,4,Base2,133,208,106.4,166.4,0.16765003287999997,0.4360932799999999,1.0,0.4387313832333782,0.017542232651513313,0.10381310403336298,0.22473056943993666,0.39927860809799254,False
sub-03,4,Base2,152,227,121.60000000000001,181.60000000000002,0.16858395807999996,0.4360932799999999,1.0,0.4320762356729592,0.01772630414268359,0.1041305516642275,0.21328954374456507,0.3964058682553486,False
