variant_id,variant_label,graph_type,control_id,strength_rel_error_mean,strength_rel_error_median,strength_rel_error_max,n_nodes,n_edges,backbone_nodes,backbone_fraction,alpha_S_max,external_mass_mean,internal_mass_mean,internal_minus_external_mean,raw_backbone_internal_weight,raw_backbone_external_weight,raw_backbone_internal_fraction_of_incident,raw_backbone_internal_fraction_of_total,requested_swaps,completed_swaps,attempts
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,1,1.2736400105668053e-17,0.0,3.4660621256590254e-16,968,11418,97,0.10020661157024793,0.8301797744492523,0.6219219253096594,0.3780780746903406,-0.24384385061931885,2977.835550063768,10718.328899872464,0.35718310544125803,0.1362510832542732,137016.0,137016.0,161509.0
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,2,1.1257636850331452e-17,0.0,3.9474596431116675e-16,968,11418,97,0.10020661157024793,0.8095909955723256,0.6180587173367913,0.38194128266320876,-0.23611743467358243,3095.940641933957,10482.118716132085,0.37134948325944067,0.1416549903655353,137016.0,137016.0,161473.0
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,3,1.3162828053965914e-17,0.0,3.6911310948576635e-16,968,11418,97,0.10020661157024793,0.8036018702914618,0.6236606165394977,0.37633938346050233,-0.24732123307899537,3007.6830662164175,10658.633867567165,0.3607632321238356,0.13761675853750394,137016.0,137016.0,161215.0
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,4,1.3147705708958671e-17,0.0,3.643808901333847e-16,968,11418,97,0.10020661157024793,0.7568003267608502,0.6076876368443962,0.3923123631556038,-0.21537527368879228,3061.91822444758,10550.16355110484,0.36726858875465757,0.14009829216662076,137016.0,137016.0,161261.0
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,5,1.0615885000892358e-17,0.0,4.0030576662540856e-16,968,11418,97,0.10020661157024793,0.8003430579363524,0.6234961885535105,0.3765038114464894,-0.24699237710702096,3004.479573222683,10665.040853554634,0.3603789820346267,0.13747018248142037,137016.0,137016.0,161083.0
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,6,1.2634478521309365e-17,0.0,4.263256414560601e-16,968,11418,97,0.10020661157024793,0.7692150881907606,0.6243773361377208,0.37562266386227916,-0.24875467227544176,3028.67102224668,10616.65795550664,0.36328067917076645,0.13857706399975658,137016.0,137016.0,161494.0
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,7,1.7840051650767203e-17,0.0,3.304849933767908e-16,968,11418,97,0.10020661157024793,0.86231072814562,0.617937157333148,0.38206284266685203,-0.23587431466629596,3074.001975946002,10525.996048107996,0.3687180011929953,0.14065118509967753,137016.0,137016.0,161114.0
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,8,8.949557024860105e-18,0.0,3.552713678800501e-16,968,11418,97,0.10020661157024793,0.796610915547135,0.6233874301630816,0.3766125698369184,-0.2467748603261634,3007.572992871761,10658.854014256478,0.3607500291317933,0.1376117221235735,137016.0,137016.0,161425.0
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,9,1.3636278731423888e-17,0.0,3.2297397080004555e-16,968,11418,97,0.10020661157024793,0.8039543093511871,0.6335716499847223,0.3664283500152776,-0.26714329996944475,2979.2048284233715,10715.590343153257,0.35734734657831013,0.13631373468570251,137016.0,137016.0,161191.0
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,10,1.0293909614809546e-17,0.0,3.2297397080004555e-16,968,11418,97,0.10020661157024793,0.8211502204548838,0.6304548847721074,0.36954511522789263,-0.26090976954421485,2967.2905504365935,10739.418899126813,0.3559182620171037,0.1357685960255585,137016.0,137016.0,161353.0
brc_v3_20k_fibercount_conf10,20k FC 10%,degree_strength_preserving,11,9.717140409318055e-18,0.0,2.9605947323337506e-16,968,11418,97,0.10020661157024793,0.8240705949755328,0.6263428013798623,0.37365719862013774,-0.2526856027597245,3008.396622738998,10657.206754522005,0.3608488212473309,0.13764940736835113,137016.0,137016.0,161041.0
brc_v3_20k_fibercount_conf25,20k FC 25%,real,-1,0.0,0.0,0.0,787,4108,79,0.10038119440914867,0.9436619718309854,0.5155274201016773,0.48447257989832265,-0.031054840203354545,2585.0,4998.5,0.5084329055416237,0.23097886789080999,,,
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,0,0.48881942846060805,0.2727272727272727,6.7727272727272725,787,4108,79,0.10038119440914867,0.9318181818181815,0.6806777345534747,0.3193222654465251,-0.36135546910694966,1103.0,5045.5,0.30421292146452455,0.09855694053522762,49296.0,49296.0,57462.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,1,0.559043506194808,0.2894736842105263,22.428571428571427,787,4108,79,0.10038119440914867,0.9135802469135801,0.6996508484332977,0.3003491515667023,-0.3993016968665954,1008.0,5139.5,0.2817413178673748,0.09006835544833132,49296.0,49296.0,57610.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,2,0.541098065551312,0.2631578947368421,35.0,787,4108,79,0.10038119440914867,0.8727272727272725,0.6875272701475436,0.31247272985245644,-0.375054540295087,1066.5,5070.5,0.2961060595543833,0.09529553679131483,49296.0,49296.0,57639.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,3,0.44175603585269607,0.25961538461538464,7.5,787,4108,79,0.10038119440914867,0.8991596638655462,0.6810002772523847,0.3189997227476154,-0.3620005545047691,1096.5,5041.5,0.30313083143271824,0.09797614260822946,49296.0,49296.0,57762.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,4,0.4561818400820773,0.2558139534883721,8.0,787,4108,79,0.10038119440914867,0.9295774647887323,0.6850088066660663,0.3149911933339336,-0.37001761333213273,1242.0,5242.0,0.3215117784105617,0.11097708082026538,49296.0,49296.0,57623.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,5,0.47999765169762176,0.25862068965517243,7.769230769230769,787,4108,79,0.10038119440914867,0.9338235294117646,0.6941068650188033,0.30589313498119663,-0.3882137300376067,997.5,5047.0,0.28330019880715707,0.08913014341241121,49296.0,49296.0,57515.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,6,0.5517108528656736,0.25,26.0,787,4108,79,0.10038119440914867,0.9632034632034633,0.7038252884591037,0.2961747115408963,-0.4076505769182073,1019.5,5190.0,0.2820583759856135,0.09109592101148192,49296.0,49296.0,57644.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,7,0.4865065564792671,0.2647058823529412,26.333333333333332,787,4108,79,0.10038119440914867,0.8681318681318682,0.6934433021943323,0.3065566978056678,-0.3868866043886645,1045.5,4990.5,0.2952764244863376,0.0934191127194746,49296.0,49296.0,57625.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,8,0.44430881046174725,0.27049180327868855,6.333333333333333,787,4108,79,0.10038119440914867,0.9090909090909092,0.6922865448788669,0.3077134551211331,-0.38457308975773385,1148.0,5415.0,0.2977564518220724,0.10257784926059957,49296.0,49296.0,57778.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,9,0.5210228428811118,0.28205128205128205,17.666666666666668,787,4108,79,0.10038119440914867,0.91869918699187,0.7128593844910565,0.28714061550894354,-0.42571876898211286,944.5,5176.0,0.26737438075017694,0.08439440646919537,49296.0,49296.0,57628.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,10,0.4562309683082718,0.2727272727272727,7.75,787,4108,79,0.10038119440914867,0.9999999999999998,0.6807167159944151,0.3192832840055848,-0.36143343198883027,1150.5,5135.0,0.3094405594405594,0.10280123307867578,49296.0,49296.0,57456.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_preserving,11,0.46274514585749066,0.26666666666666666,10.8,787,4108,79,0.10038119440914867,0.922222222222222,0.6617957037294933,0.33820429627050663,-0.3235914074589867,1252.0,4876.5,0.3392724070184947,0.11187061609257025,49296.0,49296.0,57724.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,0,0.0008984838388647592,0.0,0.4142135623730949,787,4108,79,0.10038119440914867,0.8561682364258669,0.5489009983158836,0.4510990016841164,-0.09780199663176718,2139.5024046730246,5889.495190653951,0.4208098352112946,0.1911735517822455,49296.0,49296.0,57570.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,1,1.9024833826023882e-17,0.0,3.2297397080004555e-16,787,4108,79,0.10038119440914867,0.8880521737441317,0.5496430987880981,0.4503569012119019,-0.09928619757619592,2187.1598540688237,5794.1802918623525,0.4301833808465012,0.19543044757796754,49296.0,49296.0,57450.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,2,2.1749489061235214e-17,0.0,2.9605947323337506e-16,787,4108,79,0.10038119440914867,0.7625598745643469,0.5327517820655452,0.46724821793445476,-0.06550356413109074,2307.590421287943,5553.319157424114,0.4538703685475622,0.20619134354536417,49296.0,49296.0,57481.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,3,2.938995139585532e-17,0.0,4.440892098500626e-16,787,4108,79,0.10038119440914867,0.8223751530974355,0.536560624330481,0.463439375669519,-0.07312124866096217,2252.6527854418173,5663.194429116365,0.4430649132992707,0.20128247200480875,49296.0,49296.0,57604.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,4,8.468037018747745e-06,2.459735082283032e-09,0.003328048865373301,787,4108,79,0.10038119440914867,0.8251619168805188,0.5355780239691139,0.4644219760308861,-0.0711560479382278,2238.9643171297703,5690.571353559721,0.440372585890112,0.2000593593762288,49296.0,49296.0,57716.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,5,0.0005271735613870726,1.6908674460580642e-09,0.22474487139158894,787,4108,79,0.10038119440914867,0.9235107193471055,0.5454247811288702,0.4545752188711299,-0.09084956225774031,2203.538987643514,5761.42204435812,0.43340492371271316,0.19689486976925566,49296.0,49296.0,57514.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,6,1.4703027483769308e-17,0.0,3.3306690738754696e-16,787,4108,79,0.10038119440914867,0.7222766441728354,0.530151400411708,0.46984859958829184,-0.06030280082341621,2225.6871432291728,5717.1257135416545,0.4377611532141757,0.19887299675907366,49296.0,49296.0,57492.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,7,1.7624667948449532e-17,0.0,3.089316242435218e-16,787,4108,79,0.10038119440914867,0.807116858798201,0.5321042972379524,0.4678957027620475,-0.0642085944759047,2290.676542637533,5587.146914724934,0.45054364805773384,0.2046800288288016,49296.0,49296.0,57572.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,8,2.1622514798565017e-05,6.447177251326745e-09,0.0034651594902477267,787,4108,79,0.10038119440914867,0.7761579750041264,0.5353077948101765,0.46469220518982357,-0.07061558962035298,2271.214899422764,5626.07022166624,0.4467158174443228,0.20294106320853555,49296.0,49296.0,57587.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,9,2.652822637528785e-17,0.0,3.2297397080004555e-16,787,4108,79,0.10038119440914867,0.9186501242759845,0.554654424378935,0.445345575621065,-0.10930884875786995,2219.49860893459,5729.502782130819,0.43654395612619173,0.19832002939146584,49296.0,49296.0,57665.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,10,1.3420375691681263e-17,0.0,3.2297397080004555e-16,787,4108,79,0.10038119440914867,0.8818098150343766,0.5530887747322354,0.44691122526776456,-0.10617754946447097,2184.4346304864785,5799.630739027043,0.4296473679473823,0.19518693923839328,49296.0,49296.0,57512.0
brc_v3_20k_fibercount_conf25,20k FC 25%,degree_strength_preserving,11,6.389399250539274e-15,2.9605947323337506e-16,1.6178169914837781e-12,787,4108,79,0.10038119440914867,0.8548104525489612,0.5463477951398938,0.45365220486010616,-0.0926955902797877,2199.803663739797,5768.892672520403,0.43267023921715053,0.19656021656969994,49296.0,49296.0,57583.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,real,-1,0.0,0.0,0.0,467,980,47,0.1006423982869379,0.9019607843137254,0.3734767962126466,0.6265232037873534,0.2530464075747068,1685.5,2157.5,0.6097494799674414,0.3459564860426929,,,
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,0,0.8896079589838966,0.375,77.0,467,980,47,0.1006423982869379,0.8989898989898992,0.5850375706197959,0.4149624293802041,-0.1700751412395919,667.0,2631.5,0.3364014626150548,0.13690476190476192,11760.0,11760.0,14902.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,1,0.7938280019777699,0.42857142857142855,31.0,467,980,47,0.1006423982869379,1.0,0.5876811509100304,0.41231884908996974,-0.1753623018200607,814.5,2458.0,0.3985808661609983,0.16717980295566504,11760.0,11760.0,14780.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,2,0.7862460815248256,0.38461538461538464,16.666666666666668,467,980,47,0.1006423982869379,0.9604519774011299,0.6423966735274359,0.357603326472564,-0.284793347054872,544.0,2772.0,0.28186528497409324,0.1116584564860427,11760.0,11760.0,14902.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,3,0.698983984920475,0.34782608695652173,13.75,467,980,47,0.1006423982869379,0.8901098901098901,0.624000344286663,0.37599965571333716,-0.24800068857332566,773.5,2600.0,0.3730407523510972,0.15876436781609196,11760.0,11760.0,14849.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,4,0.8082858740639773,0.36363636363636365,14.0,467,980,47,0.1006423982869379,0.9038461538461537,0.653385402542241,0.346614597457759,-0.30677080508448185,613.5,2568.0,0.3233201581027668,0.12592364532019704,11760.0,11760.0,14850.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,5,0.6354118534352882,0.3333333333333333,11.5,467,980,47,0.1006423982869379,0.8999999999999999,0.6047470121808146,0.39525298781918533,-0.20949402436162937,642.5,2713.0,0.32141070535267635,0.131876026272578,11760.0,11760.0,14762.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,6,0.778065083126175,0.36363636363636365,25.333333333333332,467,980,47,0.1006423982869379,1.0,0.5978216692250103,0.40217833077498966,-0.19564333845002066,709.5,2567.0,0.3559959859508279,0.14562807881773399,11760.0,11760.0,14888.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,7,0.714286596535721,0.3333333333333333,23.5,467,980,47,0.1006423982869379,1.0,0.5878697368286904,0.4121302631713095,-0.175739473657381,691.0,2673.0,0.3408138101109741,0.14183087027914615,11760.0,11760.0,14885.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,8,0.7080586865118036,0.375,26.0,467,980,47,0.1006423982869379,0.9130434782608696,0.6169611228862217,0.3830388771137782,-0.23392224577244342,635.0,2733.0,0.31726205345990505,0.13033661740558292,11760.0,11760.0,14877.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,9,0.8136992832807007,0.4,15.0,467,980,47,0.1006423982869379,1.0,0.6486778617869453,0.35132213821305464,-0.2973557235738908,573.5,2628.5,0.3038008210833002,0.11771346469622332,11760.0,11760.0,14818.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,10,0.701557567099946,0.3333333333333333,17.0,467,980,47,0.1006423982869379,0.8571428571428571,0.5500665326854403,0.4499334673145598,-0.10013306537088039,881.0,2516.0,0.4118747078073866,0.18082922824302133,11760.0,11760.0,14905.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_preserving,11,0.8775441338636877,0.4,51.0,467,980,47,0.1006423982869379,0.9560439560439561,0.6118549038178781,0.38814509618212195,-0.22370980763575626,600.5,2543.5,0.3207370810522099,0.12325533661740558,11760.0,11760.0,14765.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,0,0.010679054380475849,4.9749162488912105e-08,0.5811388300841898,467,980,47,0.1006423982869379,1.0,0.36802712916778857,0.6319728708322113,0.2639457416644228,1616.9915390115077,2294.516680975324,0.5849657626844055,0.33198217054240264,11760.0,11760.0,14881.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,1,0.007438556681866615,4.727254227478659e-12,0.7320508075688771,467,980,47,0.1006423982869379,0.8103139878451212,0.40821886206144625,0.5917811379385538,0.1835622758771075,1526.4426044040797,2475.614791178973,0.5522085934367849,0.31340342901341334,11760.0,11760.0,14856.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,2,0.0058523620386111775,1.8569279447433473e-10,0.4142135623730949,467,980,47,0.1006423982869379,0.878657083860958,0.3730463569919512,0.6269536430080487,0.2539072860160974,1584.3657885762545,2359.7684221986574,0.5731629877045124,0.3252688688065725,11760.0,11760.0,14947.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,3,0.0026003131211076165,1.9993883092360597e-13,0.29099444873580566,467,980,47,0.1006423982869379,0.8504346690633762,0.39560745784338763,0.6043925421566123,0.2087850843132249,1580.1215475384806,2368.2569049233953,0.5716275834451945,0.3243490739468563,11760.0,11760.0,14788.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,4,0.00494848974089397,3.4416913763379853e-15,1.4494897427831779,467,980,47,0.1006423982869379,1.0,0.3918294036451255,0.6081705963548745,0.21634119270974891,1650.730003145508,2227.0399937089833,0.5971710240193572,0.33896754940713336,11760.0,11760.0,14915.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,5,0.006397178111924625,4.736951571734001e-15,0.35038120979399956,467,980,47,0.1006423982869379,0.6642586113016284,0.3363292062834942,0.6636707937165057,0.3273415874330115,1676.4377626678515,2175.6244746642997,0.6064711088605773,0.3441863309581972,11760.0,11760.0,14839.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,6,0.006693324786999028,6.217248937900877e-15,0.4433756729740641,467,980,47,0.1006423982869379,1.0000000000000002,0.4319843674509765,0.5680156325490237,0.13603126509804714,1528.680729772877,2471.138540454107,0.5530182616524972,0.313865423351388,11760.0,11760.0,14866.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,7,0.010457884652504674,9.257363764447746e-10,1.3452078799117149,467,980,47,0.1006423982869379,0.7689061642952761,0.40649322606183075,0.5935067739381693,0.18701354787633861,1554.0764509362332,2420.347095096377,0.5622054632498145,0.31915713006531815,11760.0,11760.0,14841.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,8,0.008493756960022048,5.4498627832799684e-12,1.3452078799117149,467,980,47,0.1006423982869379,0.9180409594520407,0.4133839056775991,0.5866160943224009,0.1732321886448018,1580.0269922549974,2368.446015492268,0.5715933769573486,0.3244566158945787,11760.0,11760.0,14773.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,9,0.007707900635292724,2.4220980776590295e-12,0.5811388300841898,467,980,47,0.1006423982869379,0.7208450064215652,0.3936800115419181,0.6063199884580818,0.21263997691616374,1536.4603096698138,2455.5793806467937,0.5558326163239894,0.3154555605558379,11760.0,11760.0,15038.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,10,0.005352015747608579,8.92625843107453e-08,0.30384048104052974,467,980,47,0.1006423982869379,1.0,0.38311784316331393,0.6168821568366861,0.23376431367337208,1613.4327776565092,2301.6342180175243,0.5836783372732333,0.33122411423526227,11760.0,11760.0,14876.0
brc_v3_20k_fibercount_conf50_default,20k FC 50%,degree_strength_preserving,11,0.007812340355896851,9.267948727305655e-15,0.7320508075688772,467,980,47,0.1006423982869379,0.842540410721032,0.4219603805355108,0.5780396194644892,0.15607923892897846,1491.7466681409235,2545.0066637181285,0.5396569297787573,0.3062803578097216,11760.0,11760.0,14816.0
