subject,run,phase,window_start_tr,window_stop_tr,window_start_sec,window_stop_sec,fd_mean,fd_max,valid_fraction,R_phase,D_eff,M_tau,mean_fc,mean_abs_fc,inside_baseline_regime
sub-02,1,Base1,684,759,547.2,607.2,0.13650047159999995,0.30474847,1.0,0.16554093793244437,0.046235652863941226,0.07941310521503643,0.025848809808693172,0.3002347183712924,True
sub-02,1,Base1,703,778,562.4,622.4000000000001,0.1315238881333333,0.30474847,1.0,0.1559647312874285,0.04459628517719083,0.08409179523290537,0.021521524224326672,0.3071306771753906,True
sub-02,1,Base1,722,797,577.6,637.6,0.13493195346666664,0.33283855,1.0,0.12948865685313207,0.048152577551293284,0.06886759778818466,0.017260959839801842,0.2945541080752962,True
sub-02,1,Base1,741,816,592.8000000000001,652.8000000000001,0.13252704999999995,0.33283855,1.0,0.11806219736563783,0.04490916031850431,0.04968294530009997,0.011911286218744495,0.3039446311192349,True
sub-02,1,Base1,760,835,608.0,668.0,0.1317065293333333,0.33283855,1.0,0.10739478038106012,0.04978115408025066,0.037422954994405226,0.00950903790286282,0.2873288585889267,False
sub-02,1,Base1,779,854,623.2,683.2,0.12050749973333331,0.2666566,1.0,0.13399243808820865,0.051097859688233126,0.048409035419464334,0.017703846399057775,0.2842152240732634,True
sub-02,1,Base1,798,873,638.4000000000001,698.4000000000001,0.12001092819999996,0.24287803,1.0,0.17988729647059704,0.04879282180000399,0.07028295523859103,0.04541004385536801,0.29310338457980034,True
sub-02,1,Base1,817,892,653.6,713.6,0.1226927000533333,0.24287803,1.0,0.18424002054334693,0.05035361473683428,0.07022766923802035,0.04248029413569712,0.2865939608074419,True
sub-02,1,Base1,836,911,668.8000000000001,728.8000000000001,0.12362583013866661,0.24422845,1.0,0.2014684452411395,0.0486770340632448,0.07676805687729693,0.046786672821487796,0.2924559747565779,True
sub-02,1,Base1,855,930,684.0,744.0,0.13984417160533316,0.27436507,1.0,0.17161035718074133,0.04894592598074891,0.10893384310150038,0.051494384218152306,0.2916568808619714,True
sub-02,1,Base1,874,949,699.2,759.2,0.14194253307199955,0.27436507,1.0,0.1443888887361296,0.04637647921132758,0.08649756969255545,0.019008598003380575,0.30028141798885394,True
sub-02,1,Base1,893,968,714.4000000000001,774.4000000000001,0.13823528688533274,0.27436507,1.0,0.19898327250666364,0.05049226293588972,0.09343541667016687,0.04692752334278455,0.2863321889672795,True
sub-02,1,Base1,912,987,729.6,789.6,0.137243692266666,0.27436507,1.0,0.2359415204312592,0.05224213417349686,0.06251479299637622,0.0566974087945157,0.27905254678160674,True
sub-02,1,Base1,931,1006,744.8000000000001,804.8000000000001,0.13273098979999945,0.28026062,1.0,0.19933191310021878,0.05174027489747786,0.06251724409135727,0.04454751789610164,0.28204933625014067,True
sub-02,1,Base1,950,1025,760.0,820.0,0.1205309060933331,0.28026062,1.0,0.20970696042795633,0.04817200850331915,0.035377518027201495,0.04515010179314723,0.29436881676871857,False
sub-02,1,Base1,969,1044,775.2,835.2,0.11651823115999972,0.297345145,1.0,0.18729117217309083,0.04686299323336236,0.05047975922713276,0.039434625249910864,0.2981764563327736,True
