t,R,D_eff,M_tau,R_ok,D_ok,M_ok,Pi_window,Access_all,subject,condition,filename,band
37.596,0.20570092194069894,66.52412206590523,0.00020444026697964227,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
39.1,0.20434659952426876,66.54002380934381,0.00032687316207792913,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
40.604,0.20201840238633964,66.53265269561527,0.000361671577620486,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
42.108,0.19971665743980038,66.53602844793987,0.00028487090272601,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
43.612,0.22205098603312823,66.5286307506765,0.00024185936263110638,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
45.116,0.23888922259650539,66.56642560857394,0.00014083639470016554,True,False,True,0.6666666666666666,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
46.62,0.2208167522720513,66.5438537409872,0.0001396352801225345,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
48.124,0.21226282036938693,66.5294411437937,0.0002762890702212099,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
49.628,0.2033542986625738,66.5275648768642,0.0003179177500648939,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
51.132,0.2081876949373312,66.46407441265784,0.00024334078776508766,True,False,True,0.6666666666666666,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
52.636,0.20474260201846656,66.49403068280462,0.0008879364892913389,True,False,False,0.3333333333333333,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
54.14,0.19527694872821805,66.48262108477891,0.0009625614161644247,False,False,False,0.0,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
55.644,0.19071156037031076,66.5305389062196,0.0002938865099959876,False,True,True,0.6666666666666666,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
57.148,0.2070054336512182,66.55145362711573,0.00033306750907162593,True,False,True,0.6666666666666666,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
58.652,0.2282903869013385,66.5625377113518,0.0003506661423310692,True,False,True,0.6666666666666666,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
60.156,0.20576960729177116,66.50896719552892,0.0003334345050907018,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
61.66,0.19985137625185204,66.52414045918906,0.0003611874712204767,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
63.164,0.21559884686195924,66.542045750957,0.0003168716283440507,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
64.668,0.20110029080310649,66.52377565047831,0.0002983351364655866,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
66.172,0.1964119748867924,66.49692955247555,0.000334455637830733,False,True,True,0.6666666666666666,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
67.676,0.20213021763771388,66.53474166628965,0.0002972932539955042,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
69.18,0.20840228995313612,66.51846502240797,0.00017522683581351397,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
70.684,0.199478337455044,66.51395798853672,0.00021595504084404845,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
72.188,0.20394946331752567,66.52768819363222,0.00022038185370561018,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
73.692,0.20072224364936334,66.52525549810593,0.0002463128946286902,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
75.196,0.1965884028050532,66.48570213273493,0.0002242014512218737,False,False,True,0.3333333333333333,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
76.7,0.19421875924527762,66.51745932799776,0.0001359955141250531,False,True,False,0.3333333333333333,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
78.204,0.18577016194972604,66.50462742223324,0.00016724093895141134,False,True,True,0.6666666666666666,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
79.708,0.19621470969976354,66.51566182887532,0.00015166374603551788,False,True,True,0.6666666666666666,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
81.212,0.20880468254083207,66.49610978144491,0.0001911994683334038,True,False,True,0.6666666666666666,0,8,moderate,08-2010-anest 20100301 095.015.set,alpha
82.716,0.22369497419357687,66.53046147218575,0.0002206179573300604,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
84.22,0.20230867033699942,66.51605782975629,0.0003795111429504776,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
85.724,0.21028614975390497,66.54495800675456,0.0004209921257050698,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
87.228,0.22277271607708804,66.53571613346294,0.00034273973281075874,True,True,True,1.0,1,8,moderate,08-2010-anest 20100301 095.015.set,alpha
1.5,0.155938592675181,66.52771138211234,0.0017755754386524461,True,True,False,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
3.004,0.1450996055102768,66.49077571275582,0.00015690890268529076,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
4.508,0.14588986854726607,66.49144933312152,0.00022063306488692922,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
6.012,0.14785520543222677,66.50134975204203,0.00030674893649592017,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
7.516,0.14332725178449202,66.49676748686727,0.0002758906929995927,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
9.02,0.15320121313132765,66.5013167557803,0.0002970478820680714,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
10.524,0.15228414042508165,66.50920969822589,0.00022687694816342564,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
12.028,0.16091752284953445,66.53079779696625,0.00016810619940758046,True,False,True,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
13.532,0.14923786825323754,66.50924933842543,0.0001670137229425497,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
15.036,0.14894334275423973,66.49366795122121,0.0002610088943639215,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
16.54,0.1440967532593078,66.51707597632796,0.0002510284893645907,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
18.044,0.14802545920610122,66.50818638489727,0.00020275834337777872,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
19.548,0.1566826762834471,66.51038247123013,0.00021143444484059197,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
21.052,0.14298860245520237,66.49469744441132,0.00025875426412786626,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
22.556,0.1444459859456954,66.51011790844,0.00047327464788088374,True,True,False,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
24.06,0.1399519346852776,66.48995767946312,0.0003950433839935651,False,False,True,0.3333333333333333,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
25.564,0.1431672899917047,66.50419105776015,0.0002152792034010327,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
27.068,0.14272476449071655,66.49470635778167,0.0002374221748722894,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
28.572,0.15586771081392167,66.509820380503,0.0002260277064584631,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
30.076,0.14699876048619837,66.48522937112807,0.00028898994268873536,True,False,True,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
31.58,0.1520013125454804,66.51085473657265,0.0004360388567408086,True,True,False,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
33.084,0.14569612154525435,66.51237682883901,0.0004366656216612473,True,True,False,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
34.588,0.14028182811584308,66.498064903584,0.0002664496566322571,False,True,True,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
36.092,0.14187905644839804,66.51101881115478,0.00015239028365945877,False,True,True,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
37.596,0.15805885560089497,66.5320539215898,0.0001365120038604039,True,False,True,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
39.1,0.15906007141454678,66.5186316697982,0.0001762062287960228,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
40.604,0.14843716115847588,66.49412675288964,0.00019109690850431364,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
42.108,0.14561902155518755,66.50592639552497,0.00012090717108096446,True,True,False,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
43.612,0.1614997466602689,66.50809170819471,0.00011980300356519194,True,True,False,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
45.116,0.1456149535312907,66.48905518739348,0.00013574103741496415,True,False,False,0.3333333333333333,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
46.62,0.15116889977387146,66.51118125640606,9.309880397064968e-05,True,True,False,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
48.124,0.15459797366401637,66.49220201577731,0.00017290331730526154,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
49.628,0.15464717978149045,66.52798720674105,0.000727726755200058,True,True,False,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
51.132,0.14415365381994583,66.5070283831244,0.0007068609456981549,True,True,False,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
52.636,0.16289026146487062,66.56183108371911,0.00029618088139490124,True,False,True,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
54.14,0.14615445753024234,66.47882741112969,0.00025385063388197243,True,False,True,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
55.644,0.15316932624406765,66.50471795395141,0.00025449477625497796,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
57.148,0.145268393509149,66.53865155506688,0.0003008736699908718,True,False,True,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
58.652,0.14238859272965407,66.50459780353805,0.00017770828691010684,False,True,True,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
60.156,0.15124940727166258,66.53355006126463,0.0002112530892554174,True,False,True,0.6666666666666666,0,8,baseline,08-2010-anest 20100301 095.004.set,gamma
61.66,0.15496338006447033,66.51361441720579,0.0001948779811432031,True,True,True,1.0,1,8,baseline,08-2010-anest 20100301 095.004.set,gamma
